Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,DAL,NBA,SG,82,82,3066,637,1432,.445,17,60,.283,620,1372,.452,.451,285,347,.821,169,219,388,374,87,25,334,161,1576
1994-95,24,DAL,NBA,SG,51,51,1982,484,1026,.472,35,110,.318,449,916,.490,.489,306,380,.805,120,140,260,191,28,12,160,92,1309
1995-96,25,DAL,NBA,SG,82,82,2820,569,1308,.435,121,333,.363,448,975,.459,.481,345,418,.825,173,237,410,235,47,22,191,165,1604
1996-97,26,TOT,NBA,SG-SF,77,77,2831,444,1029,.431,86,247,.348,358,782,.458,.473,252,310,.813,132,279,411,316,86,32,208,194,1226
1997-98,27,TOT,NBA,SG,79,78,3046,476,1107,.430,61,191,.319,415,916,.453,.458,229,282,.812,130,270,400,381,79,8,263,186,1242
1999-00,29,ATL,NBA,SF,79,76,2767,507,1235,.411,117,303,.386,390,932,.418,.458,186,212,.877,101,293,394,230,57,10,185,167,1317
2000-01,30,TOT,NBA,SF,56,40,1690,239,632,.378,26,80,.325,213,552,.386,.399,139,169,.822,53,171,224,163,53,10,130,139,643
2001-02,31,MIA,NBA,SF,55,19,1825,238,538,.442,38,81,.469,200,457,.438,.478,75,87,.862,54,236,290,140,42,14,106,145,589
2002-03,32,SAC,NBA,SF,63,0,1309,204,462,.442,32,71,.451,172,391,.440,.476,47,55,.855,84,178,262,118,31,4,80,132,487
2003-04,33,HOU,NBA,SF,80,80,3119,382,900,.424,162,405,.400,220,495,.444,.514,107,127,.843,52,435,487,226,86,23,175,227,1033
2004-05,34,TOT,NBA,SF,64,27,1987,248,582,.426,122,295,.414,126,287,.439,.531,54,58,.931,33,236,269,183,35,5,115,153,672
