Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,23,PHO,NBA,SG,54,5,1354,181,432,.419,27,82,.329,154,350,.440,.450,78,127,.614,62,147,209,130,63,14,48,139,467
1989-90,24,PHO,NBA,SG,73,23,2244,296,698,.424,19,80,.238,277,618,.448,.438,198,260,.762,144,286,430,188,100,32,82,177,809
1990-91,25,PHO,NBA,SF,77,7,2281,397,821,.484,30,86,.349,367,735,.499,.502,227,298,.762,168,250,418,216,106,40,114,162,1051
1991-92,26,PHO,NBA,SF,82,15,2853,551,1153,.478,87,228,.382,464,925,.502,.516,229,303,.756,148,335,483,274,131,43,102,158,1418
1992-93,27,PHO,NBA,SG,82,82,3199,509,1096,.464,167,438,.381,342,658,.520,.541,203,261,.778,120,263,383,311,138,33,133,180,1388
1993-94,28,PHO,NBA,SG,80,76,3207,476,1138,.418,192,503,.382,284,635,.447,.503,176,238,.739,120,229,349,275,129,43,137,153,1320
1994-95,29,PHO,NBA,SF,82,46,3091,438,1031,.425,199,548,.363,239,483,.495,.521,206,282,.730,104,271,375,340,96,38,105,155,1281
1995-96,30,CLE,NBA,SF,82,15,2367,303,748,.405,146,414,.353,157,334,.470,.503,120,169,.710,70,235,305,214,81,34,93,131,872
1997-98,32,MIA,NBA,SG,72,22,1928,184,439,.419,111,295,.376,73,144,.507,.546,40,51,.784,48,220,268,157,68,15,65,139,519
1999-00,34,MIA,NBA,SG,69,69,2308,170,422,.403,110,304,.362,60,118,.508,.533,56,69,.812,27,306,333,206,89,17,62,156,506
2000-01,35,MIA,NBA,SG,53,19,1306,87,259,.336,57,181,.315,30,78,.385,.446,36,44,.818,20,146,166,88,53,15,35,98,267
2001-02,36,PHO,NBA,SG,65,1,1180,99,289,.343,79,235,.336,20,54,.370,.479,23,39,.590,28,148,176,90,48,15,35,104,300
