Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,22,BOS,NBA,SG,82,54,2301,297,686,.433,0,13,.000,297,673,.441,.433,109,132,.826,119,257,376,472,78,27,188,211,703
1990-91,24,BOS,NBA,PG,79,79,2772,442,942,.469,3,27,.111,439,915,.480,.471,204,249,.819,104,266,370,602,105,34,223,206,1091
1991-92,25,TOT,NBA,PG,63,26,1423,209,513,.407,5,23,.217,204,490,.416,.412,72,91,.791,50,154,204,250,57,22,99,115,495
1992-93,26,MIA,NBA,PG,68,45,1603,197,501,.393,43,130,.331,154,371,.415,.436,61,78,.782,70,187,257,235,48,19,96,163,498
1993-94,27,MIA,NBA,SG,77,52,2037,278,667,.417,73,216,.338,205,451,.455,.472,64,89,.719,104,246,350,385,71,21,173,195,693
1994-95,28,ORL,NBA,PG,78,9,1836,192,494,.389,48,184,.261,144,310,.465,.437,70,95,.737,52,189,241,406,73,18,184,184,502
1995-96,29,ORL,NBA,PG,75,1,1679,182,486,.374,41,144,.285,141,342,.412,.417,91,114,.798,58,166,224,336,58,11,173,160,496
1996-97,30,ORL,NBA,PG,77,31,1867,189,516,.366,63,194,.325,126,322,.391,.427,111,140,.793,47,147,194,319,67,26,170,197,552
1997-98,31,TOT,NBA,PG,59,34,1530,154,446,.345,28,95,.295,126,351,.359,.377,36,52,.692,37,178,215,261,49,17,99,148,372
1999-00,33,LAL,NBA,SG,74,2,1249,123,322,.382,18,58,.310,105,264,.398,.410,41,54,.759,45,171,216,201,35,14,75,105,305
2000-01,34,LAL,NBA,SG,80,28,1833,164,411,.399,42,135,.311,122,276,.442,.450,51,64,.797,48,256,304,258,49,27,97,159,421
2001-02,35,LAL,NBA,PG,58,0,631,61,173,.353,29,88,.330,32,85,.376,.436,18,26,.692,19,93,112,89,25,3,32,43,169
2002-03,36,LAL,NBA,PG,72,0,900,101,261,.387,38,109,.349,63,152,.414,.460,10,15,.667,20,99,119,103,32,13,54,62,250
