Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,LAL,NBA,SG,65,34,1515,244,562,.434,39,119,.328,205,443,.463,.469,145,208,.697,93,142,235,136,89,28,140,186,672
1995-96,25,TOT,NBA,SF,55,17,1036,150,337,.445,46,106,.434,104,231,.450,.513,69,93,.742,34,120,154,117,70,19,95,141,415
1996-97,26,TOR,NBA,SG,81,81,3127,396,949,.417,147,383,.384,249,566,.440,.495,237,306,.775,85,347,432,315,201,45,200,245,1176
1997-98,27,TOR,NBA,SG,78,78,2939,458,1071,.428,100,307,.326,358,764,.469,.474,271,327,.829,94,310,404,282,190,57,228,198,1287
1999-00,29,TOR,NBA,SG,73,73,2264,311,764,.407,99,275,.360,212,489,.434,.472,182,216,.843,63,222,285,321,102,43,144,167,903
2000-01,30,SAC,NBA,SG,81,81,2939,311,788,.395,94,250,.376,217,538,.403,.454,280,312,.897,95,260,355,289,183,45,154,224,996
2001-02,31,SAC,NBA,SG,81,81,2798,338,735,.460,90,256,.352,248,479,.518,.521,206,242,.851,74,300,374,340,160,25,164,209,972
2002-03,32,SAC,NBA,SG,80,80,2710,267,557,.479,73,185,.395,194,372,.522,.545,141,174,.810,61,281,342,376,180,37,144,186,748
2003-04,33,SAC,NBA,SG,82,82,2780,317,688,.461,49,142,.345,268,546,.491,.496,148,172,.860,69,260,329,347,151,41,155,186,831
2004-05,34,TOT,NBA,SG,52,44,1525,130,332,.392,15,62,.242,115,270,.426,.414,70,78,.897,38,139,177,199,80,18,104,106,345
