Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,22,GSW,NBA,C,55,1,656,69,170,.406,0,1,.000,69,169,.408,.406,27,62,.435,73,111,184,14,13,52,50,94,165
1999-00,24,GSW,NBA,C,76,59,1654,193,380,.508,0,0,0,193,380,.508,.508,34,90,.378,174,250,424,42,26,136,71,218,420
2000-01,25,GSW,NBA,C,58,37,1457,156,375,.416,0,0,0,156,375,.416,.416,30,68,.441,156,249,405,48,31,156,79,136,342
2001-02,26,GSW,NBA,C,79,36,1485,171,385,.444,0,0,0,171,385,.444,.444,37,93,.398,150,234,384,41,36,168,76,179,379
2002-03,27,GSW,NBA,C,82,0,1787,185,345,.536,0,1,.000,185,344,.538,.536,70,104,.673,176,314,490,37,40,205,73,214,440
2003-04,28,GSW,NBA,C,44,8,572,59,130,.454,0,0,0,59,130,.454,.454,19,35,.543,54,113,167,17,6,46,21,68,137
2004-05,29,GSW,NBA,C,78,50,1700,156,311,.502,0,0,0,156,311,.502,.502,40,72,.556,165,264,429,56,26,159,58,201,352
2005-06,30,GSW,NBA,C,77,72,1824,152,300,.507,0,0,0,152,300,.507,.507,41,67,.612,143,281,424,33,44,125,80,215,345
2006-07,31,GSW,NBA,C,48,6,475,48,85,.565,0,0,0,48,85,.565,.565,11,25,.440,51,75,126,19,11,50,23,61,107
2007-08,32,ORL,NBA,C,82,0,774,70,153,.458,0,0,0,70,153,.458,.458,16,34,.471,71,137,208,18,16,45,32,94,156
