Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,19,MIN,NBA,PG,67,64,2324,355,871,.408,102,288,.354,253,583,.434,.466,245,337,.727,54,130,184,522,67,19,210,159,1057
1997-98,20,MIN,NBA,PG,82,81,3112,513,1237,.415,95,304,.313,418,933,.448,.453,329,450,.731,58,172,230,704,104,7,256,222,1450
1999-00,22,NJN,NBA,PG,74,74,2881,569,1317,.432,66,233,.283,503,1084,.464,.457,436,536,.813,61,179,240,622,112,15,270,195,1640
2000-01,23,NJN,NBA,PG,67,67,2557,563,1277,.441,110,335,.328,453,942,.481,.484,362,458,.790,53,152,205,506,79,5,197,150,1598
2001-02,24,PHO,NBA,PG,82,80,3187,625,1413,.442,71,248,.286,554,1165,.476,.467,353,452,.781,75,191,266,666,77,13,284,186,1674
2002-03,25,PHO,NBA,PG,81,81,3240,671,1530,.439,89,296,.301,582,1234,.472,.468,375,467,.803,53,210,263,654,108,20,263,200,1806
2003-04,26,TOT,NBA,PG,81,81,3254,598,1386,.431,87,274,.318,511,1112,.460,.463,356,436,.817,58,205,263,719,129,9,249,172,1639
2004-05,27,NYK,NBA,PG,82,82,3281,604,1308,.462,115,325,.354,489,983,.497,.506,458,549,.834,50,198,248,668,122,6,233,186,1781
2005-06,28,NYK,NBA,PG,60,60,2193,349,774,.451,33,104,.317,316,670,.472,.472,246,326,.755,25,150,175,382,63,4,157,143,977
2006-07,29,NYK,NBA,PG,74,74,2748,395,952,.415,123,345,.357,272,607,.448,.480,297,386,.769,36,177,213,403,71,10,179,185,1210
