Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,22,DET,NBA,C,82,2,1463,163,290,.562,0,1,.000,163,289,.564,.562,105,171,.614,108,188,296,54,44,125,74,256,431
1987-88,23,DET,NBA,C,82,16,2003,258,456,.566,0,0,0,258,456,.566,.566,185,261,.709,166,236,402,113,53,137,120,294,701
1988-89,24,DET,NBA,PF,67,21,1458,166,333,.498,0,2,.000,166,331,.502,.498,135,195,.692,134,201,335,75,40,72,100,197,467
1989-90,25,DET,NBA,PF,82,12,1914,209,408,.512,1,4,.250,208,404,.515,.513,174,244,.713,154,285,439,67,51,153,97,282,593
1990-91,26,DET,NBA,PF,74,1,1649,179,377,.475,0,1,.000,179,376,.476,.475,186,256,.727,137,190,327,70,52,112,91,240,544
1991-92,27,DET,NBA,PF,72,38,1774,249,486,.512,0,3,.000,249,483,.516,.512,186,260,.715,106,190,296,116,49,110,102,222,684
1992-93,28,MIA,NBA,PF,51,34,1422,154,307,.502,0,0,0,154,307,.502,.502,115,144,.799,113,200,313,83,32,70,101,192,423
1993-94,29,MIA,NBA,PF,76,45,1910,208,436,.477,2,3,.667,206,433,.476,.479,164,225,.729,132,275,407,135,56,78,94,260,582
1994-95,30,MIA,NBA,C,75,50,1955,197,395,.499,0,0,0,197,395,.499,.499,153,207,.739,110,226,336,123,47,85,97,279,547
1995-96,31,TOT,NBA,PF,42,6,673,63,140,.450,0,0,0,63,140,.450,.450,59,85,.694,46,94,140,54,19,27,55,110,185
1999-00,35,LAL,NBA,C,45,3,303,25,69,.362,0,0,0,25,69,.362,.362,21,28,.750,20,45,65,26,8,14,18,67,71
