Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,24,SAC,NBA,SF,43,9,715,62,151,.411,5,22,.227,57,129,.442,.427,35,58,.603,49,84,133,57,30,7,45,80,164
2005-06,25,TOT,NBA,PF-SF,56,5,631,70,140,.500,3,15,.200,67,125,.536,.511,32,47,.681,48,73,121,28,20,7,30,100,175
2006-07,26,GSW,NBA,PF,76,23,1813,275,628,.438,106,290,.366,169,338,.500,.522,90,123,.732,91,259,350,156,73,41,105,188,746
2007-08,27,GSW,NBA,PF,73,18,1414,187,442,.423,53,181,.293,134,261,.513,.483,59,79,.747,94,230,324,139,48,36,85,159,486
2008-09,28,PHO,NBA,PF,77,40,2082,285,674,.423,117,341,.343,168,333,.505,.510,101,136,.743,79,342,421,212,52,26,130,209,788
2009-10,29,ORL,NBA,SF,81,58,2097,271,557,.487,66,207,.319,205,350,.586,.546,108,146,.740,106,339,445,134,59,30,112,185,716
2010-11,30,LAL,NBA,SF,53,0,1020,131,279,.470,34,107,.318,97,172,.564,.530,60,77,.779,73,155,228,71,39,22,58,127,356
2012-13,32,LAC,NBA,SF,80,4,2058,312,675,.462,111,325,.342,201,350,.574,.544,87,117,.744,111,255,366,123,82,63,90,233,822
2013-14,33,LAC,NBA,SF,63,40,1735,231,527,.438,97,283,.343,134,244,.549,.530,66,90,.733,60,232,292,125,56,28,85,185,625
2014-15,34,LAC,NBA,SF,76,74,2271,277,624,.444,136,376,.362,141,248,.569,.553,74,95,.779,51,251,302,114,67,50,87,240,764
