Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,22,DET,NBA,PF,62,5,879,131,270,.485,0,1,.000,131,269,.487,.485,84,147,.571,104,128,232,52,23,36,73,125,346
1983-84,23,DET,NBA,PF,80,24,1746,229,436,.525,0,3,.000,229,433,.529,.525,125,186,.672,234,311,545,109,44,78,77,281,583
1984-85,24,ATL,NBA,PF,74,53,2017,291,552,.527,0,2,.000,291,550,.529,.527,145,222,.653,230,336,566,104,70,69,133,231,727
1985-86,25,ATL,NBA,PF,81,35,1945,294,551,.534,0,1,.000,294,550,.535,.534,164,242,.678,193,341,534,72,76,39,113,260,752
1986-87,26,ATL,NBA,PF,82,10,1848,251,496,.506,0,3,.000,251,493,.509,.506,155,212,.731,219,314,533,40,48,68,72,261,657
1987-88,27,ATL,NBA,PF,82,32,2135,314,564,.557,1,2,.500,313,562,.557,.558,190,246,.772,228,276,504,71,52,84,94,287,819
1988-89,28,ATL,NBA,PF,80,52,2184,300,568,.528,1,5,.200,299,563,.531,.529,133,191,.696,194,304,498,75,97,70,105,270,734
1989-90,29,ATL,NBA,PF,75,5,1706,216,424,.509,1,5,.200,215,419,.513,.511,83,122,.680,113,206,319,80,55,41,49,216,516
1990-91,30,CHI,NBA,PF,78,0,1013,127,282,.450,1,4,.250,126,278,.453,.452,59,91,.648,99,126,225,56,29,43,50,143,314
1991-92,31,CHI,NBA,PF,79,0,1020,125,251,.498,1,6,.167,124,245,.506,.500,60,96,.625,109,118,227,66,27,45,42,134,311
1994-95,34,DEN,NBA,PF,57,0,469,55,130,.423,0,1,.000,55,129,.426,.423,19,45,.422,49,75,124,27,13,20,21,91,129
