Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,22,CLE,NBA,C,82,81,2379,454,876,.518,1,4,.250,453,872,.519,.519,230,302,.762,279,444,723,71,52,135,146,288,1139
2001-02,26,CLE,NBA,C,62,23,1329,241,567,.425,0,5,.000,241,562,.429,.425,208,276,.754,136,198,334,70,17,84,94,187,690
2002-03,27,CLE,NBA,C,81,81,2432,495,1122,.441,0,5,.000,495,1117,.443,.441,400,512,.781,240,371,611,127,56,152,210,274,1390
2003-04,28,CLE,NBA,C,81,81,2539,466,965,.483,2,7,.286,464,958,.484,.484,303,406,.746,279,374,653,109,39,201,163,277,1237
2004-05,29,CLE,NBA,C,78,78,2615,458,979,.468,2,7,.286,456,972,.469,.469,402,503,.799,299,373,672,100,53,165,191,313,1320
2005-06,30,CLE,NBA,C,78,78,2283,450,889,.506,0,5,.000,450,884,.509,.506,317,380,.834,245,346,591,91,38,136,155,280,1217
2006-07,31,CLE,NBA,C,78,78,2130,385,793,.485,0,1,.000,385,792,.486,.485,155,192,.807,242,357,599,123,48,98,141,257,925
2007-08,32,CLE,NBA,C,73,73,2222,417,879,.474,0,1,.000,417,878,.475,.474,195,243,.802,263,419,682,104,34,120,135,247,1029
2008-09,33,CLE,NBA,C,65,65,1765,342,724,.472,15,39,.385,327,685,.477,.483,139,174,.799,157,333,490,64,28,84,90,183,838
2009-10,34,CLE,NBA,C,64,6,1339,194,438,.443,11,23,.478,183,415,.441,.455,75,101,.743,114,231,345,48,14,50,63,183,474
2010-11,35,MIA,NBA,C,72,51,1145,162,319,.508,0,1,.000,162,318,.509,.508,36,46,.783,108,179,287,26,23,58,52,185,360
