Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,23,DEN,NBA,SF,81,77,2052,230,536,.429,82,220,.373,148,316,.468,.506,120,150,.800,85,232,317,146,98,33,95,207,662
2000-01,24,DEN,NBA,SF,82,82,2255,243,590,.412,65,217,.300,178,373,.477,.467,115,141,.816,125,306,431,163,93,40,102,226,666
2001-02,25,DEN,NBA,SF,73,63,2238,277,736,.376,67,237,.283,210,499,.421,.422,161,203,.793,109,320,429,180,114,39,127,224,782
2002-03,26,TOT,NBA,SF,83,71,2518,309,752,.411,70,229,.306,239,523,.457,.457,205,246,.833,90,336,426,184,106,15,144,197,893
2003-04,27,MEM,NBA,SG,82,82,2451,368,770,.478,112,290,.386,256,480,.533,.551,278,335,.830,92,311,403,122,137,40,112,248,1126
2004-05,28,MEM,NBA,SF,50,18,1382,127,356,.357,55,178,.309,72,178,.404,.434,96,111,.865,45,174,219,88,48,23,69,134,405
2005-06,29,MIA,NBA,SF,67,63,1914,159,395,.403,117,290,.403,42,105,.400,.551,48,61,.787,33,286,319,89,54,20,58,196,483
2006-07,30,MIA,NBA,SF,71,19,1919,186,432,.431,97,259,.375,89,173,.514,.543,81,98,.827,66,291,357,94,71,23,55,193,550
2007-08,31,BOS,NBA,PF,74,2,1821,173,414,.418,106,279,.380,67,135,.496,.546,93,115,.809,30,292,322,114,72,19,65,182,545
2008-09,32,NOH,NBA,SG,75,0,2140,216,524,.412,116,314,.369,100,210,.476,.523,120,146,.822,38,324,362,82,58,21,79,216,668
2009-10,33,NOH,NBA,SF,77,2,1731,126,345,.365,81,242,.335,45,103,.437,.483,66,80,.825,32,297,329,117,42,19,51,204,399
2010-11,34,IND,NBA,SF,49,0,839,81,241,.336,67,212,.316,14,29,.483,.475,11,15,.733,10,137,147,34,24,6,24,103,240
