Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,21,KCK,NBA,C,71,3,987,147,287,.512,0,1,.000,147,286,.514,.512,89,137,.650,133,242,375,33,40,61,96,186,383
1983-84,22,KCK,NBA,C,80,38,1915,333,637,.523,0,0,0,333,637,.523,.523,160,223,.717,260,449,709,86,71,145,168,327,826
1984-85,23,KCK,NBA,C,82,77,2458,369,695,.531,0,0,0,369,695,.531,.531,227,315,.721,274,580,854,130,98,128,202,328,965
1985-86,24,SAC,NBA,C,80,64,2377,411,794,.518,0,1,.000,411,793,.518,.518,202,276,.732,252,518,770,168,71,109,184,295,1024
1986-87,25,SAC,NBA,C,82,53,2166,362,752,.481,0,5,.000,362,747,.485,.481,188,255,.737,237,450,687,122,69,126,143,290,912
1987-88,26,SAC,NBA,C,69,9,1257,215,456,.471,2,5,.400,213,451,.472,.474,118,164,.720,138,289,427,68,54,73,109,217,550
1988-89,27,TOT,NBA,C,76,71,2329,416,850,.489,0,1,.000,416,849,.490,.489,227,281,.808,224,494,718,81,79,94,179,285,1059
1989-90,28,IND,NBA,C,82,60,2126,223,471,.473,1,5,.200,222,466,.476,.475,107,134,.799,175,455,630,106,65,71,150,313,554
1990-91,29,IND,NBA,C,82,77,1946,276,565,.488,1,5,.200,275,560,.491,.489,72,104,.692,154,409,563,147,63,63,168,265,625
1991-92,30,IND,NBA,C,80,49,1299,168,359,.468,0,2,.000,168,357,.471,.468,58,71,.817,98,283,381,102,52,34,98,207,394
1992-93,31,IND,NBA,C,63,0,730,104,213,.488,0,1,.000,104,212,.491,.488,29,39,.744,55,123,178,34,29,24,47,137,237
1995-96,34,PHI,NBA,C,44,11,773,33,83,.398,0,0,0,33,83,.398,.398,19,24,.792,62,137,199,26,19,20,37,125,85
