Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,24,UTA,NBA,SF,82,49,1889,286,564,.507,9,30,.300,277,534,.519,.515,146,203,.719,69,182,251,145,76,36,152,280,727
1990-91,25,UTA,NBA,SF,62,56,1611,244,464,.526,6,24,.250,238,440,.541,.532,82,117,.701,51,150,201,108,57,29,105,203,576
1991-92,26,UTA,NBA,SF,81,81,2283,433,830,.522,39,103,.379,394,727,.542,.545,113,146,.774,86,212,298,137,81,46,122,236,1018
1992-93,27,MIL,NBA,SF,82,81,2729,554,1083,.512,37,106,.349,517,977,.529,.529,237,300,.790,123,259,382,214,129,45,175,242,1382
1993-94,28,MIL,NBA,SF,82,64,2322,382,800,.478,38,106,.358,344,694,.496,.501,151,189,.799,104,225,329,171,83,27,146,235,953
1994-95,29,TOT,NBA,SF,67,7,1112,181,393,.461,22,75,.293,159,318,.500,.489,75,90,.833,50,80,130,77,43,16,81,143,459
1995-96,30,VAN,NBA,SF,82,82,2773,401,956,.419,84,245,.343,317,711,.446,.463,157,208,.755,98,248,346,212,118,46,170,243,1043
1996-97,31,VAN,NBA,SF,61,12,1439,182,458,.397,25,89,.281,157,369,.425,.425,89,109,.817,49,140,189,114,38,20,81,135,478
1997-98,32,VAN,NBA,SG,81,20,1968,326,742,.439,40,120,.333,286,622,.460,.466,180,215,.837,61,156,217,201,86,27,134,183,872
