Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,22,HOU,NBA,SF,79,36,2081,335,672,.499,1,4,.250,334,668,.500,.499,182,249,.731,173,277,450,176,53,54,120,205,853
1984-85,23,HOU,NBA,SF,82,82,3001,476,890,.535,0,6,.000,476,884,.538,.535,231,313,.738,201,338,539,355,90,75,178,215,1183
1985-86,24,HOU,NBA,SF,82,82,2610,338,629,.537,0,3,.000,338,626,.540,.537,171,222,.770,159,361,520,292,50,58,130,197,847
1986-87,25,HOU,NBA,SF,81,81,3136,432,783,.552,0,9,.000,432,774,.558,.552,306,393,.779,190,388,578,434,88,53,208,172,1170
1987-88,26,HOU,NBA,SF,81,80,2689,359,746,.481,0,4,.000,359,742,.484,.481,288,367,.785,232,399,631,264,57,51,144,166,1006
1988-89,27,SAC,NBA,SF,68,65,2435,340,729,.466,5,22,.227,335,707,.474,.470,169,234,.722,143,371,514,293,57,36,168,121,854
1989-90,28,SAC,NBA,SF,82,82,3238,537,1043,.515,11,42,.262,526,1001,.525,.520,273,348,.784,192,477,669,377,60,70,174,176,1358
1990-91,29,DAL,NBA,PF,74,68,2561,336,679,.495,13,39,.333,323,640,.505,.504,159,198,.803,153,407,560,259,70,51,129,203,844
1991-92,30,DAL,NBA,SF,75,48,2106,271,622,.436,25,85,.294,246,537,.458,.456,110,153,.719,149,319,468,219,48,30,115,180,677
1992-93,31,CHI,NBA,SF,64,5,1019,92,204,.451,2,5,.400,90,199,.452,.456,36,52,.692,53,105,158,81,12,15,53,99,222
