Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,23,LAL,NBA,PF,64,43,1131,118,228,.518,0,1,.000,118,227,.520,.518,59,117,.504,116,232,348,56,60,76,77,167,295
1982-83,24,LAL,NBA,PF,78,77,1806,235,413,.569,0,2,.000,235,411,.572,.569,114,166,.687,164,367,531,90,105,63,145,233,584
1983-84,25,LAL,NBA,PF,47,31,743,63,113,.558,0,0,0,63,113,.558,.558,42,66,.636,82,184,266,34,30,14,56,108,168
1984-85,26,LAL,NBA,PF,82,46,1617,181,327,.554,0,0,0,181,327,.554,.554,68,103,.660,164,364,528,69,82,47,97,211,430
1985-86,27,LAL,NBA,PF,74,74,1573,160,269,.595,0,0,0,160,269,.595,.595,88,122,.721,156,361,517,69,66,33,97,198,408
1986-87,28,LAL,NBA,PF,78,10,1514,163,313,.521,0,0,0,163,313,.521,.521,120,157,.764,159,294,453,63,74,41,104,201,446
1987-88,29,LAL,NBA,PF,70,20,845,102,186,.548,0,0,0,102,186,.548,.548,73,93,.785,103,165,268,54,39,13,59,103,277
1988-89,30,CHH,NBA,PF,75,75,2233,325,627,.518,0,3,.000,325,624,.521,.518,182,248,.734,269,434,703,159,100,57,148,208,832
1989-90,31,TOT,NBA,PF,74,61,1904,190,373,.509,0,3,.000,190,370,.514,.509,82,127,.646,156,369,525,135,100,37,104,208,462
1990-91,32,PHO,NBA,PF,62,17,900,83,167,.497,0,2,.000,83,165,.503,.497,60,85,.706,77,189,266,64,25,11,45,107,226
1992-93,34,TOT,NBA,PF,72,1,822,67,129,.519,0,2,.000,67,127,.528,.519,43,65,.662,77,150,227,53,43,18,42,122,177
1993-94,35,LAL,NBA,PF,50,1,635,59,114,.518,0,1,.000,59,113,.522,.518,46,71,.648,84,105,189,32,22,23,26,89,164
