Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,23,IND,NBA,PG,51,2,760,86,209,.411,6,20,.300,80,189,.423,.426,45,54,.833,11,55,66,180,22,3,76,97,223
1988-89,24,IND,NBA,PG,80,13,1571,198,442,.448,20,75,.267,178,367,.485,.471,130,144,.903,21,128,149,390,64,2,177,151,546
1989-90,25,ORL,NBA,PG,70,32,1460,190,464,.409,52,132,.394,138,332,.416,.466,104,119,.874,23,136,159,334,36,4,90,126,536
1990-91,26,ORL,NBA,PG,79,66,2714,462,1039,.445,93,228,.408,369,811,.455,.489,340,377,.902,57,213,270,660,89,4,252,192,1357
1991-92,27,ORL,NBA,PG,75,63,2377,359,868,.414,91,250,.364,268,618,.434,.466,248,277,.895,36,166,202,544,74,5,233,188,1057
1992-93,28,ORL,NBA,PG,78,78,3086,416,891,.467,80,235,.340,336,656,.512,.512,289,324,.892,52,238,290,735,86,2,267,244,1201
1993-94,29,ORL,NBA,PG,82,46,2303,276,644,.429,68,165,.412,208,479,.434,.481,195,222,.878,42,147,189,503,47,2,193,171,815
1994-95,30,WSB,NBA,PG,62,62,2077,265,583,.455,96,228,.421,169,355,.476,.537,179,202,.886,26,133,159,452,70,6,172,135,805
