Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,24,DEN,NBA,SF,52,0,589,46,117,.393,1,9,.111,45,108,.417,.397,38,53,.717,75,39,114,20,39,13,14,95,131
2000-01,25,DEN,NBA,SF,57,0,696,80,144,.556,4,11,.364,76,133,.571,.569,27,44,.614,62,51,113,30,37,12,24,95,191
2001-02,26,DEN,NBA,SF,75,21,1686,147,307,.479,1,12,.083,146,295,.495,.480,69,92,.750,134,165,299,52,75,41,41,171,364
2002-03,27,DEN,NBA,SG,62,31,996,97,197,.492,2,7,.286,95,190,.500,.497,27,41,.659,78,79,157,54,65,29,43,82,223
2003-04,28,DEN,NBA,PF,52,1,392,18,53,.340,0,0,0,18,53,.340,.340,10,12,.833,39,48,87,18,18,16,6,47,46
2004-05,29,HOU,NBA,SF,66,6,604,47,111,.423,3,6,.500,44,105,.419,.437,14,21,.667,21,55,76,18,23,5,7,61,111
2005-06,30,HOU,NBA,SF,68,19,652,37,124,.298,3,22,.136,34,102,.333,.310,11,14,.786,31,57,88,24,21,6,13,85,88
2007-08,32,NOH,NBA,SF,53,4,660,49,100,.490,0,1,.000,49,99,.495,.490,16,29,.552,55,45,100,25,32,11,15,77,114
