Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,20,CHI,NBA,C,35,0,259,17,65,.262,0,1,.000,17,64,.266,.262,13,28,.464,22,34,56,10,9,16,21,44,47
2001-02,21,CHI,NBA,C,50,0,638,72,178,.404,0,1,.000,72,177,.407,.404,41,70,.586,55,107,162,23,17,24,46,108,185
2002-03,22,CHI,NBA,C,10,0,76,8,26,.308,0,0,0,8,26,.308,.308,3,4,.750,7,13,20,4,3,3,5,11,19
