Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,22,GSW,NBA,PF,66,0,702,92,232,.397,1,4,.250,91,228,.399,.399,65,92,.707,54,80,134,26,15,14,50,127,250
1985-86,23,Did Not Play(injury)
1986-87,24,Did Not Play(other pro leagueCBA)
1987-88,25,Did Not Play(other pro leagueIsrael)
1988-89,26,Did Not Play(other pro leagueIsrael)
1989-90,27,Did Not Play(other pro leagueSpain)
1990-91,28,Did Not Play(other pro leagueItaly)
1991-92,29,Did Not Play(other pro leagueItaly)
1992-93,30,DEN,NBA,PF,60,0,737,106,228,.465,0,3,.000,106,225,.471,.465,69,95,.726,53,120,173,40,14,11,78,141,281
