Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,23,UTA,NBA,SF,78,0,1168,142,301,.472,1,11,.091,141,290,.486,.473,78,126,.619,97,145,242,85,78,66,96,171,363
1986-87,24,UTA,NBA,SF,69,5,753,123,247,.498,4,13,.308,119,234,.509,.506,94,134,.701,97,101,198,57,55,54,56,124,344
1987-88,25,TOT,NBA,SF,33,0,455,55,118,.466,3,8,.375,52,110,.473,.479,27,39,.692,30,54,84,50,49,23,43,81,140
1987-88,25,UTA,NBA,SF,29,0,447,54,116,.466,3,8,.375,51,108,.472,.478,27,39,.692,29,52,81,49,47,22,41,78,138
1987-88,25,NYK,NBA,SF,4,0,8,1,2,.500,0,0,0,1,2,.500,.500,0,0,0,1,2,3,1,2,1,2,3,2
