Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,NYA,ABA,SG,82,0,2593,403,859,.469,12,35,.343,391,824,.475,.476,240,311,.772,45,127,172,259,0,0,188,211,1058
1972-73,23,NYA,ABA,SG,77,0,2615,404,909,.444,34,103,.330,370,806,.459,.463,265,347,.764,33,113,146,348,0,0,207,170,1107
1973-74,24,TOT,ABA,SG,84,0,2180,397,829,.479,36,105,.343,361,724,.499,.501,148,177,.836,34,88,122,363,57,15,184,157,978
1973-74,24,NYA,ABA,SG,50,0,1254,224,460,.487,26,68,.382,198,392,.505,.515,96,114,.842,16,43,59,208,41,6,106,86,570
1973-74,24,KEN,ABA,SG,34,0,926,173,369,.469,10,37,.270,163,332,.491,.482,52,63,.825,18,45,63,155,16,9,78,71,408
1974-75,25,TOT,ABA,PG-SG,58,0,1387,241,509,.473,13,44,.295,228,465,.490,.486,85,106,.802,21,72,93,191,49,7,105,103,580
1974-75,25,KEN,ABA,SG,19,0,258,29,79,.367,1,7,.143,28,72,.389,.373,15,18,.833,4,5,9,34,8,1,18,23,74
1974-75,25,UTS,ABA,PG,39,0,1129,212,430,.493,12,37,.324,200,393,.509,.507,70,88,.795,17,67,84,157,41,6,87,80,506
1975-76,26,TOT,TOT,PG-SG,31,0,536,115,226,.509,9,26,.346,106,200,.530,.529,33,45,.733,5,23,28,85,14,1,51,54,272
1975-76,26,UTS,ABA,PG,16,0,484,112,212,.528,9,26,.346,103,186,.554,.550,31,41,.756,5,20,25,79,14,1,51,47,264
1975-76,26,LAL,NBA,SG,15,0,52,3,14,.214,0,0,0,3,14,.214,.214,2,4,.500,0,3,3,6,0,0,0,7,8
1976-77,27,Did Not Play
1977-78,28,Did Not Play(other pro leagueItaly)
1978-79,29,Did Not Play
1979-80,30,DEN,NBA,PG,82,0,2286,354,741,.478,49,129,.380,305,612,.498,.511,175,202,.866,24,91,115,405,82,12,159,139,932
1980-81,31,DEN,NBA,PG,26,0,611,82,179,.458,9,27,.333,73,152,.480,.483,58,77,.753,5,32,37,140,17,8,52,44,231
1981-82,32,DEN,NBA,SG,39,2,501,68,150,.453,23,52,.442,45,98,.459,.530,28,38,.737,4,19,23,89,15,2,29,40,187
