Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1949-50,21,STB,NBA,0,67,0,0,351,882,.398,0,0,0,351,882,.398,.398,379,528,.718,0,0,0,200,0,0,0,221,1081
1950-51,22,BOS,NBA,0,68,0,0,459,985,.466,0,0,0,459,985,.466,.466,466,614,.759,0,0,616,252,0,0,0,205,1384
1951-52,23,BOS,NBA,C,66,0,2631,384,888,.432,0,0,0,384,888,.432,.432,496,621,.799,0,0,529,232,0,0,0,174,1264
1952-53,24,BOS,NBA,C,69,0,2902,451,997,.452,0,0,0,451,997,.452,.452,500,667,.750,0,0,629,280,0,0,0,188,1402
1953-54,25,BOS,NBA,C,71,0,2792,462,950,.486,0,0,0,462,950,.486,.486,420,554,.758,0,0,571,271,0,0,0,168,1344
1954-55,26,BOS,NBA,C,71,0,2706,403,951,.424,0,0,0,403,951,.424,.424,442,558,.792,0,0,600,275,0,0,0,171,1248
1955-56,27,BOS,NBA,C,71,0,2354,420,995,.422,0,0,0,420,995,.422,.422,400,504,.794,0,0,422,211,0,0,0,158,1240
1956-57,28,STL,NBA,PF,72,0,2582,414,987,.419,0,0,0,414,987,.419,.419,359,479,.749,0,0,440,202,0,0,0,206,1187
1957-58,29,STL,NBA,C,72,0,1908,376,879,.428,0,0,0,376,879,.428,.428,267,369,.724,0,0,478,143,0,0,0,156,1019
1958-59,30,STL,NBA,C,14,0,196,22,75,.293,0,0,0,22,75,.293,.293,21,35,.600,0,0,40,13,0,0,0,20,65
