Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,21,SSL,ABA,SF,84,0,2702,554,1220,.454,1,6,.167,553,1214,.456,.455,206,279,.738,282,373,655,189,63,111,207,274,1315
1975-76,22,TOT,ABA,SF,82,0,1727,332,795,.418,4,9,.444,328,786,.417,.420,175,238,.735,141,296,437,147,69,72,186,238,843
1975-76,22,SSL,ABA,SF,22,0,542,92,242,.380,1,2,.500,91,240,.379,.382,64,80,.800,47,89,136,25,18,18,45,69,249
1975-76,22,DNA,ABA,SF,60,0,1185,240,553,.434,3,7,.429,237,546,.434,.437,111,158,.703,94,207,301,122,51,54,141,169,594
1976-77,23,TOT,NBA,SF,65,0,1048,201,454,.443,0,0,0,201,454,.443,.443,78,117,.667,89,128,217,92,44,62,0,164,480
1976-77,23,DEN,NBA,SF,24,0,456,101,210,.481,0,0,0,101,210,.481,.481,38,56,.679,38,62,100,49,21,30,0,73,240
1976-77,23,BUF,NBA,SF,41,0,592,100,244,.410,0,0,0,100,244,.410,.410,40,61,.656,51,66,117,43,23,32,0,91,240
1977-78,24,TOT,NBA,SF,57,0,890,170,395,.430,0,0,0,170,395,.430,.430,75,108,.694,55,105,160,53,36,25,61,109,415
1977-78,24,BUF,NBA,SF,10,0,85,16,40,.400,0,0,0,16,40,.400,.400,11,15,.733,6,8,14,9,2,3,7,13,43
1977-78,24,DET,NBA,SF,47,0,805,154,355,.434,0,0,0,154,355,.434,.434,64,93,.688,49,97,146,44,34,22,54,96,372
1978-79,25,TOT,NBA,SF,58,0,465,84,194,.433,0,0,0,84,194,.433,.433,50,91,.549,40,58,98,21,20,13,36,74,218
1978-79,25,DET,NBA,SF,2,0,6,1,3,.333,0,0,0,1,3,.333,.333,1,2,.500,1,0,1,0,2,0,0,0,3
1978-79,25,KCK,NBA,SF,56,0,459,83,191,.435,0,0,0,83,191,.435,.435,49,89,.551,39,58,97,21,18,13,36,74,215
1979-80,26,KCK,NBA,SF,73,0,869,159,348,.457,1,3,.333,158,345,.458,.458,66,100,.660,77,100,177,43,41,26,49,96,385
1980-81,27,TOT,NBA,SF,27,0,252,41,111,.369,0,4,.000,41,107,.383,.369,27,40,.675,30,37,67,15,10,9,15,41,109
1980-81,27,KCK,NBA,SF,16,0,123,19,51,.373,0,3,.000,19,48,.396,.373,19,29,.655,13,16,29,6,3,6,7,24,57
1980-81,27,SAS,NBA,SF,11,0,129,22,60,.367,0,1,.000,22,59,.373,.367,8,11,.727,17,21,38,9,7,3,8,17,52
