Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1964-65,22,CIN,NBA,C,39,0,288,41,155,.265,0,0,0,41,155,.265,.265,9,30,.300,0,0,102,11,0,0,0,59,91
1965-66,23,CIN,NBA,C,47,0,276,54,138,.391,0,0,0,54,138,.391,.391,27,42,.643,0,0,98,17,0,0,0,56,135
1966-67,24,TOT,NBA,C,55,0,573,85,234,.363,0,0,0,85,234,.363,.363,58,86,.674,0,0,206,15,0,0,0,92,228
1966-67,24,CIN,NBA,C,12,0,125,8,41,.195,0,0,0,8,41,.195,.195,13,16,.813,0,0,43,0,0,0,0,19,29
1966-67,24,CHI,NBA,C,43,0,448,77,193,.399,0,0,0,77,193,.399,.399,45,70,.643,0,0,163,15,0,0,0,73,199
1967-68,25,SEA,NBA,C,77,0,1236,179,498,.359,0,0,0,179,498,.359,.359,109,155,.703,0,0,470,56,0,0,0,218,467
1968-69,26,TOT,NBA,C,79,0,1846,272,663,.410,0,0,0,272,663,.410,.410,153,235,.651,0,0,721,108,0,0,0,232,697
1968-69,26,PHO,NBA,C,41,0,1294,191,481,.397,0,0,0,191,481,.397,.397,93,151,.616,0,0,505,76,0,0,0,145,475
1968-69,26,PHI,NBA,C,38,0,552,81,182,.445,0,0,0,81,182,.445,.445,60,84,.714,0,0,216,32,0,0,0,87,222
1969-70,27,PHI,NBA,C,67,0,836,118,304,.388,0,0,0,118,304,.388,.388,122,172,.709,0,0,317,52,0,0,0,145,358
1970-71,28,BUF,NBA,PF,46,0,713,92,269,.342,0,0,0,92,269,.342,.342,56,69,.812,0,0,230,48,0,0,0,99,240
