Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,23,PHO,NBA,C,20,2,101,15,28,.536,0,0,0,15,28,.536,.536,4,8,.500,4,14,18,4,10,5,11,25,34
1997-98,24,PHO,NBA,C,8,0,42,8,21,.381,1,3,.333,7,18,.389,.405,7,10,.700,4,14,18,1,1,3,9,14,24
