Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,INA,ABA,PG,77,0,1484,163,360,.453,5,24,.208,158,336,.470,.460,82,109,.752,96,114,210,223,0,0,66,143,413
1973-74,23,INA,ABA,SG,77,0,1877,170,427,.398,36,107,.336,134,320,.419,.440,48,70,.686,85,169,254,258,146,20,75,109,424
1974-75,24,INA,ABA,PG,80,0,2369,216,500,.432,38,123,.309,178,377,.472,.470,47,59,.797,84,188,272,335,166,15,95,149,517
1975-76,25,INA,ABA,PG,84,0,3380,400,887,.451,72,208,.346,328,679,.483,.492,179,220,.814,90,232,322,689,346,31,159,194,1051
1976-77,26,IND,NBA,PG,81,0,2947,266,639,.416,0,0,0,266,639,.416,.416,114,145,.786,66,204,270,685,281,16,0,129,646
1977-78,27,PHO,NBA,PG,82,0,2547,287,626,.458,0,0,0,287,626,.458,.458,112,136,.824,59,190,249,391,185,14,124,144,686
1978-79,28,PHO,NBA,PG,82,0,2544,285,576,.495,0,0,0,285,576,.495,.495,70,91,.769,44,173,217,356,156,18,96,149,640
1979-80,29,PHO,NBA,PG,81,0,2499,261,589,.443,19,79,.241,242,510,.475,.459,85,128,.664,70,163,233,320,132,10,91,111,626
1980-81,30,IND,NBA,SG,58,0,1095,114,287,.397,19,58,.328,95,229,.415,.430,50,65,.769,19,65,84,140,74,8,38,61,297
1981-82,31,IND,NBA,PG,82,78,2529,312,685,.455,73,189,.386,239,496,.482,.509,100,123,.813,46,177,223,407,164,27,95,176,797
1982-83,32,POR,NBA,PG,41,1,643,72,182,.396,9,35,.257,63,147,.429,.420,41,46,.891,19,35,54,115,44,2,25,60,194
1983-84,33,KCK,NBA,PG,76,10,1327,150,352,.426,18,59,.305,132,293,.451,.452,63,80,.788,29,87,116,303,86,1,87,62,381
1984-85,34,KCK,NBA,PG,65,14,939,82,203,.404,31,87,.356,51,116,.440,.480,23,30,.767,21,40,61,203,38,1,45,75,218
