Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22,CIN,NBA,C,81,0,2648,467,1117,.418,0,0,0,467,1117,.418,.418,156,227,.687,0,0,913,117,0,0,0,270,1090
1971-72,23,CIN,NBA,C,81,0,2832,410,972,.422,0,0,0,410,972,.422,.422,119,169,.704,0,0,968,173,0,0,0,284,939
1972-73,24,KCO,NBA,C,79,0,2930,471,994,.474,0,0,0,471,994,.474,.474,126,178,.708,0,0,933,189,0,0,0,283,1068
1973-74,25,KCO,NBA,C,79,0,3107,467,982,.476,0,0,0,467,982,.476,.476,185,247,.749,293,762,1055,299,126,184,0,254,1119
1974-75,26,KCO,NBA,C,81,0,3378,392,917,.427,0,0,0,392,917,.427,.427,144,191,.754,228,921,1149,428,139,168,0,274,928
1975-76,27,KCK,NBA,C,81,0,3083,409,1019,.401,0,0,0,409,1019,.401,.401,217,286,.759,218,806,1024,378,132,134,0,286,1035
1976-77,28,KCK,NBA,C,82,0,2595,327,774,.422,0,0,0,327,774,.422,.422,215,282,.762,189,545,734,386,119,133,0,292,869
1977-78,29,KCK,NBA,C,77,0,2131,265,590,.449,0,0,0,265,590,.449,.449,134,187,.717,155,487,642,300,120,108,186,264,664
1978-79,30,KCK,NBA,C,82,0,2627,350,697,.502,0,0,0,350,697,.502,.502,167,226,.739,179,523,702,430,106,141,245,309,867
1979-80,31,KCK,NBA,C,81,0,2412,303,677,.448,0,1,.000,303,676,.448,.448,137,185,.741,172,473,645,460,111,109,211,307,743
1980-81,32,KCK,NBA,C,82,0,2228,237,536,.442,1,5,.200,236,531,.444,.443,92,117,.786,131,453,584,399,95,120,182,302,567
1981-82,33,TOT,NBA,C,56,7,670,67,154,.435,0,1,.000,67,153,.438,.435,27,37,.730,20,87,107,77,22,38,56,139,161
1981-82,33,KCK,NBA,C,2,1,20,3,5,.600,0,0,0,3,5,.600,.600,0,2,.000,0,4,4,4,2,1,2,2,6
1981-82,33,NJN,NBA,C,54,6,650,64,149,.430,0,1,.000,64,148,.432,.430,27,35,.771,20,83,103,73,20,37,54,137,155
1982-83,34,CLE,NBA,C,60,33,1232,111,264,.420,2,9,.222,109,255,.427,.424,29,37,.784,62,169,231,118,29,25,98,209,253
