Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,IND,NBA,SF,58,2,672,136,319,.426,7,31,.226,129,288,.448,.437,51,74,.689,60,52,112,47,36,7,58,74,330
1993-94,23,IND,NBA,SF,43,5,623,111,274,.405,4,16,.250,107,258,.415,.412,59,87,.678,43,75,118,48,31,8,51,84,285
1994-95,24,LAC,NBA,SG,60,41,1604,291,669,.435,22,73,.301,269,596,.451,.451,174,223,.780,77,137,214,107,72,25,83,173,778
1995-96,25,LAC,NBA,SF,62,48,1601,272,655,.415,21,100,.210,251,555,.452,.431,147,184,.799,76,164,240,116,84,28,113,150,712
1996-97,26,LAC,NBA,SG,80,79,2456,373,942,.396,79,222,.356,294,720,.408,.438,254,290,.876,59,179,238,165,124,45,154,185,1079
1997-98,27,DET,NBA,SF,77,10,1641,216,505,.428,9,41,.220,207,464,.446,.437,150,182,.824,48,171,219,100,65,20,79,156,591
1998-99,28,MIN,NBA,SF,31,7,731,95,231,.411,6,23,.261,89,208,.428,.424,55,61,.902,23,69,92,36,30,5,33,68,251
1999-00,29,MIN,NBA,SF,82,61,2392,371,780,.476,10,35,.286,361,745,.485,.482,177,218,.812,119,233,352,197,76,19,110,197,929
