Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1964-65,22,STL,NBA,SG,44,0,492,87,209,.416,0,0,0,87,209,.416,.416,41,61,.672,0,0,102,44,0,0,0,60,215
1965-66,23,STL,NBA,SG,44,0,587,113,296,.382,0,0,0,113,296,.382,.382,29,36,.806,0,0,69,66,0,0,0,68,255
1966-67,24,SFW,NBA,SG,77,0,1835,421,919,.458,0,0,0,421,919,.458,.458,150,214,.701,0,0,388,226,0,0,0,195,992
1967-68,25,SFW,NBA,SG,79,0,2805,610,1391,.439,0,0,0,610,1391,.439,.439,273,344,.794,0,0,447,351,0,0,0,271,1493
1968-69,26,SFW,NBA,SG,78,0,2916,697,1517,.459,0,0,0,697,1517,.459,.459,381,452,.843,0,0,460,339,0,0,0,251,1775
1969-70,27,SFW,NBA,SG,74,0,2861,656,1426,.460,0,0,0,656,1426,.460,.460,320,378,.847,0,0,382,360,0,0,0,240,1632
1970-71,28,SFW,NBA,SG,75,0,2909,630,1308,.482,0,0,0,630,1308,.482,.482,302,358,.844,0,0,341,332,0,0,0,246,1562
1971-72,29,GSW,NBA,SG,80,0,3214,685,1466,.467,0,0,0,685,1466,.467,.467,350,441,.794,0,0,444,471,0,0,0,260,1720
1972-73,30,GSW,NBA,SG,81,0,3005,651,1321,.493,0,0,0,651,1321,.493,.493,143,172,.831,0,0,363,337,0,0,0,201,1445
1973-74,31,GSW,NBA,SG,77,0,2498,541,1144,.473,0,0,0,541,1144,.473,.473,168,192,.875,86,190,276,305,69,22,0,214,1250
1974-75,32,GSW,NBA,SG,66,0,1141,234,514,.455,0,0,0,234,514,.455,.455,71,87,.816,46,77,123,153,57,14,0,123,539
1975-76,33,GSW,NBA,SG,29,0,311,58,120,.483,0,0,0,58,120,.483,.483,23,29,.793,12,20,32,39,14,1,0,36,139
