Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,24,DNR,ABA,SG,38,0,896,146,346,.422,2,9,.222,144,337,.427,.425,79,121,.653,0,0,96,68,0,0,43,96,373
1968-69,25,DNR,ABA,SG,69,0,2538,453,1089,.416,19,86,.221,434,1003,.433,.425,205,276,.743,50,240,290,175,0,0,160,250,1130
1969-70,26,DNR,ABA,SG,79,0,2237,393,952,.413,54,193,.280,339,759,.447,.441,121,175,.691,49,167,216,149,0,0,97,278,961
1970-71,27,TOT,ABA,PG-SG,72,0,1398,199,558,.357,17,74,.230,182,484,.376,.372,93,133,.699,55,98,153,116,0,0,75,162,508
1970-71,27,DNR,ABA,PG,41,0,769,98,328,.299,15,56,.268,83,272,.305,.322,53,77,.688,36,53,89,61,0,0,43,86,264
1970-71,27,FLO,ABA,SG,31,0,629,101,230,.439,2,18,.111,99,212,.467,.443,40,56,.714,19,45,64,55,0,0,32,76,244
1971-72,28,FLO,ABA,PG,77,0,1638,252,599,.421,19,73,.260,233,526,.443,.437,95,117,.812,45,113,158,133,0,0,89,197,618
