Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,22,ORL,NBA,PG,82,82,3015,509,1092,.466,50,187,.267,459,905,.507,.489,245,330,.742,192,247,439,544,190,51,292,205,1313
1994-95,23,ORL,NBA,PG,77,77,2901,585,1142,.512,87,249,.349,498,893,.558,.550,356,463,.769,139,197,336,551,130,26,258,158,1613
1995-96,24,ORL,NBA,PG,82,82,3015,623,1215,.513,89,283,.314,534,932,.573,.549,445,580,.767,129,225,354,582,166,41,229,160,1780
1996-97,25,ORL,NBA,PG,59,59,2221,421,941,.447,85,267,.318,336,674,.499,.493,283,345,.820,82,181,263,332,93,35,145,123,1210
1997-98,26,ORL,NBA,SG,19,15,625,103,273,.377,15,50,.300,88,223,.395,.405,90,118,.763,8,68,76,68,28,15,46,45,311
1998-99,27,ORL,NBA,SG,50,50,1944,301,717,.420,40,140,.286,261,577,.452,.448,149,211,.706,74,210,284,266,111,23,150,111,791
1999-00,28,PHO,NBA,SG,60,60,2253,378,798,.474,33,102,.324,345,696,.496,.494,226,286,.790,91,256,347,315,94,38,153,164,1015
2000-01,29,PHO,NBA,SG,4,4,112,15,36,.417,2,8,.250,13,28,.464,.444,7,11,.636,5,13,18,15,6,1,3,6,39
2001-02,30,PHO,NBA,SG,80,55,2462,389,931,.418,23,83,.277,366,848,.432,.430,158,195,.810,98,252,350,324,122,32,189,184,959
2002-03,31,PHO,NBA,SG,58,51,1777,256,573,.447,26,73,.356,230,500,.460,.469,77,97,.794,66,192,258,235,66,26,145,150,615
2003-04,32,TOT,NBA,SG,76,14,2095,279,679,.411,30,79,.380,249,600,.415,.433,111,138,.804,69,218,287,176,70,20,107,146,699
2003-04,32,PHO,NBA,SG,34,10,876,120,271,.443,14,35,.400,106,236,.449,.469,42,49,.857,27,71,98,97,28,8,42,65,296
2003-04,32,NYK,NBA,SG,42,4,1219,159,408,.390,16,44,.364,143,364,.393,.409,69,89,.775,42,147,189,79,42,12,65,81,403
2004-05,33,NYK,NBA,SF,37,0,894,110,260,.423,15,50,.300,95,210,.452,.452,34,46,.739,19,70,89,74,28,3,50,79,269
2005-06,34,NYK,NBA,SF,4,0,72,4,14,.286,0,1,.000,4,13,.308,.286,2,2,1.000,0,10,10,8,2,0,6,7,10
2006-07,35,Did Not Play(retired)
2007-08,36,MIA,NBA,SF,16,8,325,22,60,.367,8,19,.421,14,41,.341,.433,8,9,.889,3,32,35,35,19,1,13,24,60
