Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,22,CLE,NBA,SG,10,0,65,12,28,.429,0,2,.000,12,26,.462,.429,7,11,.636,4,4,8,4,3,1,8,3,31
1992-93,23,CLE,NBA,SG,31,0,139,38,82,.463,2,5,.400,36,77,.468,.476,15,25,.600,6,11,17,10,10,2,18,19,93
1993-94,24,CLE,NBA,SG,72,53,1531,242,514,.471,1,12,.083,241,502,.480,.472,113,157,.720,71,141,212,133,67,12,63,135,598
1994-95,25,CLE,NBA,SG,80,79,2500,338,816,.414,19,55,.345,319,761,.419,.426,183,235,.779,90,175,265,180,115,25,113,206,878
1995-96,26,CLE,NBA,SG,72,69,2530,386,826,.467,93,211,.441,293,615,.476,.524,186,240,.775,62,199,261,271,102,27,126,192,1051
1996-97,27,CLE,NBA,SG,69,65,2375,328,766,.428,85,216,.394,243,550,.442,.484,125,174,.718,63,182,245,233,113,21,135,174,866
1997-98,28,CHH,NBA,SG,62,61,1887,246,552,.446,44,114,.386,202,438,.461,.486,106,140,.757,59,157,216,187,81,18,108,181,642
1998-99,29,CHH,NBA,SG,43,43,1574,215,497,.433,68,172,.395,147,325,.452,.501,115,168,.685,39,135,174,149,60,25,92,124,613
1999-00,30,CHH,NBA,SG,28,9,825,152,335,.454,30,91,.330,122,244,.500,.499,47,65,.723,17,54,71,79,41,8,48,72,381
