Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,21,MIN,NBA,SG,79,12,1362,241,535,.450,67,180,.372,174,355,.490,.513,78,106,.736,29,114,143,63,44,22,86,176,627
2006-07,22,MIN,NBA,SG,37,0,554,62,177,.350,20,75,.267,42,102,.412,.407,40,58,.690,14,33,47,38,26,7,40,71,184
2007-08,23,MIN,NBA,SG,75,24,2020,428,944,.453,142,349,.407,286,595,.481,.529,116,155,.748,50,156,206,162,66,18,172,234,1114
2008-09,24,TOT,NBA,SG,58,3,1101,192,488,.393,63,189,.333,129,299,.431,.458,107,141,.759,21,89,110,68,47,14,64,103,554
2008-09,24,MIN,NBA,SG,34,2,636,105,292,.360,38,119,.319,67,173,.387,.425,60,81,.741,11,52,63,32,27,6,45,63,308
2008-09,24,SAC,NBA,SG,24,1,465,87,196,.444,25,70,.357,62,126,.492,.508,47,60,.783,10,37,47,36,20,8,19,40,246
