Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,22,LAC,NBA,SF,37,14,871,98,167,.587,0,2,.000,98,165,.594,.587,61,103,.592,81,131,212,36,36,37,31,94,257
1994-95,23,LAC,NBA,PF,81,31,1655,170,325,.523,0,5,.000,170,320,.531,.523,82,186,.441,121,192,313,84,90,151,78,227,422
1995-96,24,LAC,NBA,PF,80,3,985,107,186,.575,0,3,.000,107,183,.585,.575,72,162,.444,87,113,200,50,44,91,45,127,286
1996-97,25,LAC,NBA,PF,82,25,2195,254,417,.609,0,8,.000,254,409,.621,.609,117,232,.504,174,280,454,157,94,142,107,227,625
1997-98,26,ORL,NBA,PF,82,76,2953,301,543,.554,1,4,.250,300,539,.557,.555,180,313,.575,255,382,637,216,107,181,175,260,783
1998-99,27,ORL,NBA,PF,31,22,851,84,154,.545,0,3,.000,84,151,.556,.545,35,81,.432,54,113,167,56,40,43,58,79,203
1999-00,28,ORL,NBA,PF,82,55,2326,204,339,.602,0,3,.000,204,336,.607,.602,82,162,.506,202,323,525,245,113,148,133,203,490
2000-01,29,ORL,NBA,PF,80,69,2534,226,368,.614,1,2,.500,225,366,.615,.615,129,225,.573,211,408,619,225,105,137,141,241,582
2001-02,30,TOT,NBA,PF,83,36,1928,166,299,.555,1,2,.500,165,297,.556,.557,43,102,.422,147,217,364,127,70,92,96,205,376
2001-02,30,ORL,NBA,PF,10,0,160,13,21,.619,0,0,0,13,21,.619,.619,8,18,.444,15,14,29,5,9,9,11,23,34
2001-02,30,PHO,NBA,PF,73,36,1768,153,278,.550,1,2,.500,152,276,.551,.552,35,84,.417,132,203,335,122,61,83,85,182,342
2002-03,31,PHO,NBA,C,80,20,1800,153,278,.550,0,2,.000,153,276,.554,.550,72,116,.621,134,234,368,112,50,71,76,194,378
2003-04,32,MEM,NBA,PF,82,1,1606,159,312,.510,0,4,.000,159,308,.516,.510,61,116,.526,125,217,342,90,73,70,69,170,379
2004-05,33,PHO,NBA,PF,39,0,214,12,34,.353,0,0,0,12,34,.353,.353,5,9,.556,16,37,53,13,6,12,8,29,29
2005-06,34,ORL,NBA,PF,32,0,355,35,58,.603,0,0,0,35,58,.603,.603,5,8,.625,31,46,77,14,10,12,17,50,75
2006-07,35,ORL,NBA,PF,41,0,460,34,51,.667,0,0,0,34,51,.667,.667,13,22,.591,47,59,106,16,17,6,21,57,81
2007-08,36,ORL,NBA,PF,2,0,7,2,3,.667,0,0,0,2,3,.667,.667,0,0,0,0,0,0,0,0,0,1,1,4
