Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,21,POR,NBA,SG,79,0,1451,234,531,.441,0,0,0,234,531,.441,.441,166,209,.794,62,64,126,148,41,11,0,128,634
1977-78,22,POR,NBA,SG,82,0,2188,343,756,.454,0,0,0,343,756,.454,.454,188,227,.828,65,108,173,217,81,14,151,173,874
1978-79,23,IND,NBA,PG,79,0,2971,565,1240,.456,0,0,0,565,1240,.456,.456,314,396,.793,70,121,191,453,95,22,214,177,1444
1979-80,24,IND,NBA,PG,82,0,2912,496,1159,.428,4,42,.095,492,1117,.440,.430,304,352,.864,102,124,226,440,110,23,202,178,1300
1980-81,25,IND,NBA,PG,76,0,2536,426,917,.465,4,33,.121,422,884,.477,.467,238,299,.796,56,114,170,480,95,14,167,179,1094
1981-82,26,IND,NBA,SG,82,70,2664,538,1153,.467,5,27,.185,533,1126,.473,.469,315,394,.799,72,106,178,346,76,11,186,176,1396
1982-83,27,ATL,NBA,SG,53,33,1465,258,567,.455,5,18,.278,253,549,.461,.459,164,206,.796,37,91,128,315,43,7,114,100,685
1983-84,28,ATL,NBA,PG,75,72,2079,354,800,.443,0,8,.000,354,792,.447,.443,217,256,.848,53,86,139,326,62,6,134,146,925
1984-85,29,CLE,NBA,PG,76,30,1920,337,791,.426,12,46,.261,325,745,.436,.434,255,300,.850,35,84,119,426,43,4,152,136,941
1985-86,30,TOT,NBA,SG,66,7,1014,148,344,.430,3,13,.231,145,331,.438,.435,118,138,.855,8,47,55,217,37,4,78,76,417
1985-86,30,CLE,NBA,SG,39,0,612,102,237,.430,2,11,.182,100,226,.442,.435,67,79,.848,6,30,36,105,24,4,40,44,273
1985-86,30,ATL,NBA,SG,27,7,402,46,107,.430,1,2,.500,45,105,.429,.435,51,59,.864,2,17,19,112,13,0,38,32,144
