Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,TOT,NBA,PG,73,0,1213,215,538,.400,0,0,0,215,538,.400,.400,131,167,.784,35,84,119,177,126,19,106,94,561
1977-78,23,CLE,NBA,PG,22,0,171,19,56,.339,0,0,0,19,56,.339,.339,12,16,.750,2,9,11,32,12,1,14,10,50
1977-78,23,NJN,NBA,PG,51,0,1042,196,482,.407,0,0,0,196,482,.407,.407,119,151,.788,33,75,108,145,114,18,92,84,511
1978-79,24,NJN,NBA,PG,82,0,2260,401,960,.418,0,0,0,401,960,.418,.418,213,274,.777,74,141,215,365,201,40,244,209,1015
1979-80,25,NJN,NBA,PG,82,0,2657,437,1017,.430,12,48,.250,425,969,.439,.436,201,258,.779,62,208,270,557,223,27,258,238,1087
1980-81,26,TOT,NBA,PG,74,0,1226,150,352,.426,6,22,.273,144,330,.436,.435,87,127,.685,30,68,98,241,98,8,143,165,393
1980-81,26,NJN,NBA,PG,14,0,239,30,73,.411,3,10,.300,27,63,.429,.432,24,32,.750,5,13,18,46,24,1,23,29,87
1980-81,26,LAL,NBA,PG,60,0,987,120,279,.430,3,12,.250,117,267,.438,.435,63,95,.663,25,55,80,195,74,7,120,136,306
1981-82,27,LAL,NBA,PG,58,0,608,89,208,.428,1,9,.111,88,199,.442,.430,43,54,.796,4,39,43,131,62,1,66,98,222
1982-83,28,LAL,NBA,PG,35,0,333,40,132,.303,3,16,.188,37,116,.319,.314,11,17,.647,8,18,26,80,31,1,54,52,94
1983-84,29,TOT,NBA,PG,16,0,210,17,49,.347,0,3,.000,17,46,.370,.347,8,12,.667,3,14,17,44,25,0,26,37,42
1983-84,29,POR,NBA,PG,13,0,183,13,41,.317,0,3,.000,13,38,.342,.317,7,10,.700,3,10,13,39,21,0,18,32,33
1983-84,29,LAL,NBA,PG,3,0,27,4,8,.500,0,0,0,4,8,.500,.500,1,2,.500,0,4,4,5,4,0,8,5,9
