Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,25,CHI,NBA,PF,67,8,690,76,174,.437,0,0,0,76,174,.437,.437,46,75,.613,76,118,194,56,19,33,52,93,198
1994-95,26,CHI,NBA,PF,68,9,889,100,210,.476,0,2,.000,100,208,.481,.476,38,67,.567,107,133,240,60,26,33,59,146,238
1995-96,27,LAL,NBA,PF,57,2,715,79,167,.473,0,2,.000,79,165,.479,.473,25,44,.568,69,101,170,42,25,35,47,109,183
1996-97,28,LAL,NBA,PF,58,18,1009,92,179,.514,1,3,.333,91,176,.517,.517,56,83,.675,113,163,276,35,22,26,50,121,241
1997-98,29,LAL,NBA,PF,70,3,1029,107,187,.572,0,4,.000,107,183,.585,.572,39,78,.500,114,184,298,37,29,25,51,157,253
1998-99,30,TOT,NBA,PF,34,3,530,36,100,.360,0,1,.000,36,99,.364,.360,28,54,.519,58,93,151,12,19,16,21,74,100
1998-99,30,LAL,NBA,PF,14,3,162,13,33,.394,0,1,.000,13,32,.406,.394,6,12,.500,24,22,46,2,1,4,6,27,32
1998-99,30,CLE,NBA,PF,20,0,368,23,67,.343,0,0,0,23,67,.343,.343,22,42,.524,34,71,105,10,18,12,15,47,68
1999-00,31,PHO,NBA,PF,38,1,446,44,89,.494,0,2,.000,44,87,.506,.494,19,33,.576,52,61,113,10,15,7,28,78,107
2000-01,32,TOT,NBA,PF,68,6,1305,130,294,.442,2,8,.250,128,286,.448,.446,51,83,.614,181,219,400,59,42,22,73,165,313
2000-01,32,PHO,NBA,PF,30,6,387,23,47,.489,0,0,0,23,47,.489,.489,8,15,.533,35,50,85,8,13,5,18,75,54
2000-01,32,GSW,NBA,PF,38,0,918,107,247,.433,2,8,.250,105,239,.439,.437,43,68,.632,146,169,315,51,29,17,55,90,259
2001-02,33,PHI,NBA,PF,72,21,1426,115,251,.458,0,1,.000,115,250,.460,.458,29,45,.644,149,219,368,44,49,26,52,176,259
2002-03,34,CHI,NBA,C,50,3,836,65,134,.485,0,0,0,65,134,.485,.485,20,35,.571,68,137,205,50,33,19,43,121,150
2003-04,35,TOT,NBA,PF-C,62,3,1050,115,253,.455,0,3,.000,115,250,.460,.455,15,27,.556,98,177,275,55,49,24,43,135,245
2003-04,35,CHI,NBA,PF,46,3,756,97,206,.471,0,3,.000,97,203,.478,.471,13,24,.542,76,130,206,45,38,19,35,86,207
2003-04,35,TOR,NBA,C,16,0,294,18,47,.383,0,0,0,18,47,.383,.383,2,3,.667,22,47,69,10,11,5,8,49,38
