Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,26,MIN,NBA,PG,43,0,236,26,97,.268,20,65,.308,6,32,.188,.371,3,5,.600,2,16,18,33,3,3,17,20,75
1997-98,27,Did Not Play(other pro leagueAustralia)
1998-99,28,Did Not Play(other pro leagueAustralia)
1999-00,29,Did Not Play(other pro leagueAustralia)
2000-01,30,Did Not Play(other pro leagueAustralia)
2001-02,31,Did Not Play(other pro leagueAustralia)
2002-03,32,Did Not Play(other pro leagueAustralia)
2003-04,33,SAS,NBA,PG,6,0,72,7,24,.292,4,18,.222,3,6,.500,.375,4,5,.800,1,3,4,5,1,0,5,2,22
