Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,23,KCK,NBA,PG,59,0,725,119,257,.463,0,0,0,119,257,.463,.463,32,45,.711,16,39,55,99,23,0,0,63,270
1977-78,24,KCK,NBA,PG,1,0,9,0,2,.000,0,0,0,0,2,.000,.000,0,0,0,0,1,1,0,0,0,0,1,0
1978-79,25,Did Not Play(other pro leagueCBA)
1979-80,26,Did Not Play(other pro leagueCBA)
1980-81,27,WSB,NBA,PG,43,0,448,51,135,.378,2,8,.250,49,127,.386,.385,18,24,.750,16,23,39,73,14,0,24,36,122
