Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,24,TOT,NBA,C,41,8,595,62,111,.559,0,0,0,62,111,.559,.559,39,60,.650,37,81,118,20,15,24,34,104,163
2010-11,24,BOS,NBA,C,37,7,531,58,97,.598,0,0,0,58,97,.598,.598,34,54,.630,31,76,107,19,13,21,32,92,150
2010-11,24,CLE,NBA,C,4,1,64,4,14,.286,0,0,0,4,14,.286,.286,5,6,.833,6,5,11,1,2,3,2,12,13
2011-12,25,CLE,NBA,C,28,9,333,39,74,.527,0,0,0,39,74,.527,.527,21,41,.512,20,52,72,9,10,5,16,60,99
