Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1946-47,27,WSC,BAA,0,43,0,0,51,221,.231,0,0,0,51,221,.231,.231,18,32,.563,0,0,0,9,0,0,0,44,120
1947-48,28,Did Not Play(other pro leaguePBLA)
1948-49,29,INJ,BAA,0,10,0,0,14,57,.246,0,0,0,14,57,.246,.246,3,4,.750,0,0,0,17,0,0,0,17,31
