Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,24,IND,NBA,SF,59,8,756,114,274,.416,0,3,.000,114,271,.421,.416,72,102,.706,49,75,124,80,19,10,77,106,300
1985-86,25,PHO,NBA,SF,4,0,51,8,21,.381,0,0,0,8,21,.381,.381,1,4,.250,2,6,8,5,3,0,4,10,17
