Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1962-63,23,STL,NBA,C,80,0,1918,297,677,.439,0,0,0,297,677,.439,.439,220,307,.717,0,0,665,85,0,0,0,312,814
1963-64,24,STL,NBA,C,59,0,1922,287,647,.444,0,0,0,287,647,.444,.444,200,270,.741,0,0,633,79,0,0,0,262,774
1964-65,25,STL,NBA,C,80,0,2916,505,1047,.482,0,0,0,505,1047,.482,.482,341,477,.715,0,0,966,111,0,0,0,328,1351
1965-66,26,STL,NBA,C,80,0,3072,616,1301,.473,0,0,0,616,1301,.473,.473,424,559,.758,0,0,1086,125,0,0,0,344,1656
1966-67,27,STL,NBA,C,48,0,1661,328,694,.473,0,0,0,328,694,.473,.473,197,260,.758,0,0,515,60,0,0,0,189,853
1967-68,28,STL,NBA,C,82,0,3068,639,1310,.488,0,0,0,639,1310,.488,.488,455,573,.794,0,0,959,174,0,0,0,295,1733
1968-69,29,ATL,NBA,C,72,0,2578,588,1251,.470,0,0,0,588,1251,.470,.470,370,506,.731,0,0,798,131,0,0,0,272,1546
1969-70,30,Did Not Play(legalbarred from playing in ABA)
1970-71,31,UTS,ABA,C,76,0,2915,661,1192,.555,2,4,.500,659,1188,.555,.555,420,531,.791,407,783,1190,148,0,0,196,299,1744
1971-72,32,UTS,ABA,C,84,0,3133,729,1353,.539,0,7,.000,729,1346,.542,.539,522,630,.829,355,755,1110,125,0,0,223,315,1980
1972-73,33,UTS,ABA,PF,82,0,2804,521,1002,.520,0,1,.000,521,1001,.520,.520,306,381,.803,261,540,801,125,0,79,197,269,1348
1973-74,34,UTS,ABA,PF,77,0,2476,417,796,.524,0,1,.000,417,795,.525,.524,194,244,.795,170,445,615,128,62,64,110,229,1028
1974-75,35,LAL,NBA,C,69,0,1213,136,310,.439,0,0,0,136,310,.439,.439,108,135,.800,93,234,327,74,45,29,0,130,380
