Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22,POR,NBA,PF,71,22,1207,149,296,.503,0,0,0,149,296,.503,.503,51,72,.708,106,148,254,52,42,22,55,215,349
1982-83,23,POR,NBA,PF,48,0,527,87,171,.509,0,1,.000,87,170,.512,.509,21,31,.677,44,52,96,32,18,9,40,95,195
1983-84,24,POR,NBA,PF,43,0,327,50,100,.500,0,1,.000,50,99,.505,.500,17,25,.680,27,34,61,20,22,11,21,75,117
1984-85,25,KCK,NBA,PF,54,0,366,51,108,.472,0,0,0,51,108,.472,.472,21,25,.840,28,35,63,17,15,7,20,85,123
1985-86,26,GSW,NBA,PF,61,5,749,90,167,.539,1,2,.500,89,165,.539,.542,25,43,.581,65,95,160,29,29,17,30,141,206
1986-87,27,IND,NBA,PF,5,0,44,5,14,.357,0,0,0,5,14,.357,.357,0,0,0,2,5,7,2,2,1,0,11,10
