Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,19,CHA,NBA,C,63,41,1455,129,278,.464,0,0,0,129,278,.464,.464,69,143,.483,113,255,368,27,20,115,71,145,327
2012-13,20,CHA,NBA,C,80,65,2186,156,346,.451,0,0,0,156,346,.451,.451,74,142,.521,194,388,582,35,28,143,82,195,386
2013-14,21,CHA,NBA,C,77,9,1072,88,144,.611,0,0,0,88,144,.611,.611,46,89,.517,105,261,366,8,7,86,40,124,222
2014-15,22,CHO,NBA,C,64,21,1243,101,186,.543,0,0,0,101,186,.543,.543,102,175,.583,159,248,407,16,18,99,52,140,304
