Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,22,PHI,NBA,PG,73,0,692,138,353,.391,0,0,0,138,353,.391,.391,39,60,.650,0,0,98,98,0,0,0,73,315
1967-68,23,PHI,NBA,PG,71,0,758,146,336,.435,0,0,0,146,336,.435,.435,33,47,.702,0,0,104,105,0,0,0,75,325
1968-69,24,Did Not Play
1969-70,25,NYA,ABA,PG,80,0,3157,479,1030,.465,5,28,.179,474,1002,.473,.467,255,311,.820,66,164,230,457,0,0,186,282,1218
1970-71,26,NYA,ABA,PG,81,0,3284,561,1244,.451,2,22,.091,559,1222,.457,.452,301,370,.814,49,188,237,672,0,0,300,273,1425
1971-72,27,NYA,ABA,PG,80,0,3326,672,1346,.499,2,19,.105,670,1327,.505,.500,336,416,.808,51,197,248,669,0,0,314,275,1682
1972-73,28,NYA,ABA,PG,61,0,1849,291,646,.450,6,15,.400,285,631,.452,.455,163,194,.840,19,108,127,453,0,0,184,155,751
1973-74,29,NYA,ABA,PG,56,0,1146,116,276,.420,5,23,.217,111,253,.439,.429,59,71,.831,13,64,77,207,51,5,86,94,296
1974-75,30,NYA,ABA,PG,77,0,1384,201,413,.487,8,27,.296,193,386,.500,.496,62,78,.795,12,63,75,320,69,7,106,105,472
1975-76,31,NYA,ABA,PG,67,0,1191,149,358,.416,9,23,.391,140,335,.418,.429,79,93,.849,13,75,88,266,52,8,95,66,386
