Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,20,UTS,ABA,SF,78,0,1358,229,605,.379,19,90,.211,210,515,.408,.394,68,108,.630,100,179,279,54,57,57,81,199,545
1974-75,21,UTS,ABA,SF,35,0,371,60,142,.423,0,3,.000,60,139,.432,.423,20,26,.769,43,54,97,13,15,16,24,67,140
1975-76,22,SEA,NBA,SF,81,0,2435,388,889,.436,0,0,0,388,889,.436,.436,181,267,.678,157,350,507,119,64,44,0,314,957
1976-77,23,SEA,NBA,PF,81,0,1977,378,851,.444,0,0,0,378,851,.444,.444,138,195,.708,118,236,354,93,49,58,0,262,894
1977-78,24,SEA,NBA,SF,73,0,1322,230,551,.417,0,0,0,230,551,.417,.417,111,175,.634,62,164,226,81,41,33,103,210,571
