Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,23,MEM,NBA,SF,78,78,3097,412,961,.429,103,276,.373,309,685,.451,.482,198,283,.700,180,238,418,216,121,81,155,215,1125
2002-03,24,MEM,NBA,SF,78,47,2383,275,569,.483,86,216,.398,189,353,.535,.559,120,145,.828,128,217,345,105,102,88,68,207,756
2003-04,25,MEM,NBA,SF,79,1,1947,242,543,.446,65,186,.349,177,357,.496,.506,120,164,.732,102,201,303,101,101,58,56,187,669
2004-05,26,MEM,NBA,SG,80,72,2516,271,613,.442,70,177,.395,201,436,.461,.499,180,228,.789,158,255,413,126,91,77,75,201,792
2005-06,27,MEM,NBA,SF,81,81,2839,303,621,.488,65,165,.394,238,456,.522,.540,147,208,.707,164,265,429,136,92,114,90,223,818
2006-07,28,HOU,NBA,SF,82,82,2988,292,654,.446,157,373,.421,135,281,.480,.567,88,113,.779,67,271,338,175,79,60,72,190,829
2007-08,29,HOU,NBA,SF,80,78,2907,265,619,.428,139,369,.377,126,250,.504,.540,75,101,.743,131,276,407,155,77,90,78,196,744
2008-09,30,HOU,NBA,SG,60,59,2031,145,354,.410,91,237,.384,54,117,.462,.538,55,67,.821,52,233,285,137,48,54,49,114,436
2009-10,31,HOU,NBA,SG,67,62,2168,178,447,.398,101,279,.362,77,168,.458,.511,77,106,.726,74,238,312,164,53,76,64,139,534
2010-11,32,TOT,NBA,SF,82,59,2375,229,509,.450,102,267,.382,127,242,.525,.550,64,93,.688,90,283,373,185,69,81,79,158,624
2010-11,32,HOU,NBA,SF,59,59,1818,186,408,.456,88,225,.391,98,183,.536,.564,49,76,.645,58,223,281,153,53,71,63,127,509
2010-11,32,MEM,NBA,SF,23,0,557,43,101,.426,14,42,.333,29,59,.492,.495,15,17,.882,32,60,92,32,16,10,16,31,115
2011-12,33,MIA,NBA,SF,65,10,1499,113,292,.387,62,183,.339,51,109,.468,.493,23,37,.622,56,100,156,82,64,33,37,105,311
2012-13,34,MIA,NBA,SF,72,20,1786,152,362,.420,136,316,.430,16,46,.348,.608,32,38,.842,37,128,165,72,41,55,34,149,472
2013-14,35,MIA,NBA,SF,73,56,1468,105,275,.382,73,210,.348,32,65,.492,.515,15,23,.652,34,104,138,63,50,39,21,124,298
