Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1960-61,22,STL,NBA,SF,55,0,722,123,295,.417,0,0,0,123,295,.417,.417,63,84,.750,0,0,178,84,0,0,0,73,309
1961-62,23,STL,NBA,PG,73,0,1507,230,536,.429,0,0,0,230,536,.429,.429,106,130,.815,0,0,272,166,0,0,0,168,566
1962-63,24,SFW,NBA,0,16,0,171,28,73,.384,0,0,0,28,73,.384,.384,9,16,.563,0,0,24,19,0,0,0,27,65
