Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,22,HOU,NBA,PF,72,29,1797,212,531,.399,32,122,.262,180,409,.440,.429,138,209,.660,147,290,437,113,54,22,112,167,594
2000-01,23,HOU,NBA,PF,74,21,1820,206,465,.443,25,92,.272,181,373,.485,.470,91,126,.722,122,295,417,77,40,43,116,178,528
2001-02,24,HOU,NBA,PF,72,71,2484,396,829,.478,0,16,.000,396,813,.487,.478,223,336,.664,158,358,516,137,85,66,143,195,1015
2002-03,25,TOT,NBA,PF,66,42,1978,260,559,.465,0,0,0,260,559,.465,.465,147,197,.746,185,344,529,112,62,28,116,169,667
2002-03,25,HOU,NBA,PF,20,14,586,82,190,.432,0,0,0,82,190,.432,.432,33,45,.733,45,92,137,39,16,6,40,49,197
2002-03,25,PHI,NBA,PF,46,28,1392,178,369,.482,0,0,0,178,369,.482,.482,114,152,.750,140,252,392,73,46,22,76,120,470
2003-04,26,PHI,NBA,PF,74,72,2699,381,813,.469,1,5,.200,380,808,.470,.469,243,323,.752,261,489,750,111,82,33,172,219,1006
2004-05,27,TOT,NBA,PF,73,58,2167,367,781,.470,1,5,.200,366,776,.472,.471,173,227,.762,184,351,535,152,67,17,131,227,908
2004-05,27,PHI,NBA,PF,47,43,1344,217,476,.456,1,4,.250,216,472,.458,.457,95,119,.798,106,202,308,77,40,6,83,151,530
2004-05,27,SAC,NBA,PF,26,15,823,150,305,.492,0,1,.000,150,304,.493,.492,78,108,.722,78,149,227,75,27,11,48,76,378
2005-06,28,SAC,NBA,PF,82,55,2293,305,604,.505,0,1,.000,305,603,.506,.505,138,204,.676,199,419,618,168,72,39,135,196,748
2006-07,29,SAC,NBA,PF,62,53,1412,146,303,.482,0,1,.000,146,302,.483,.482,39,76,.513,134,243,377,76,43,16,90,141,331
2007-08,30,SAC,NBA,PF,23,3,281,16,38,.421,0,0,0,16,38,.421,.421,0,5,.000,18,43,61,13,6,1,21,38,32
2008-09,31,SAC,NBA,PF,8,0,62,3,8,.375,0,0,0,3,8,.375,.375,0,0,0,4,11,15,1,6,1,1,9,6
2009-10,32,SAC,NBA,PF,26,2,313,17,35,.486,0,0,0,17,35,.486,.486,7,12,.583,35,51,86,15,10,10,17,42,41
