Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,24,TOT,NBA,SG,10,2,93,12,35,.343,0,1,.000,12,34,.353,.343,6,8,.750,8,10,18,7,4,1,9,14,30
2002-03,24,SAS,NBA,SG,7,0,22,5,10,.500,0,0,0,5,10,.500,.500,2,2,1.000,4,3,7,2,0,0,5,3,12
2002-03,24,DEN,NBA,SG,3,2,71,7,25,.280,0,1,.000,7,24,.292,.280,4,6,.667,4,7,11,5,4,1,4,11,18
2003-04,25,SAS,NBA,SG,58,0,627,85,196,.434,4,14,.286,81,182,.445,.444,60,74,.811,38,92,130,33,15,4,38,61,234
2004-05,26,SAS,NBA,SG,67,0,1238,173,409,.423,45,121,.372,128,288,.444,.478,103,130,.792,37,139,176,92,39,12,53,83,494
2005-06,27,UTA,NBA,SG,81,14,1711,207,527,.393,39,118,.331,168,409,.411,.430,158,212,.745,73,134,207,104,44,14,99,153,611
2006-07,28,NOK,NBA,SG,58,49,1662,233,555,.420,81,227,.357,152,328,.463,.493,123,155,.794,55,196,251,149,44,9,91,139,670
2007-08,29,CLE,NBA,SG,78,20,1762,217,531,.409,45,146,.308,172,385,.447,.451,107,142,.754,65,198,263,175,52,7,99,144,586
2008-09,30,NOH,NBA,SG,63,5,869,111,313,.355,28,97,.289,83,216,.384,.399,78,100,.780,31,88,119,54,32,5,54,81,328
2009-10,31,TOT,NBA,SG,50,37,1060,136,361,.377,58,164,.354,78,197,.396,.457,69,86,.802,29,95,124,65,33,6,62,72,399
2009-10,31,NOH,NBA,SG,39,37,967,128,325,.394,54,147,.367,74,178,.416,.477,69,86,.802,27,82,109,58,30,5,57,62,379
2009-10,31,CHI,NBA,SG,11,0,93,8,36,.222,4,17,.235,4,19,.211,.278,0,0,0,2,13,15,7,3,1,5,10,20
