Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,22,SFW,NBA,C,74,0,1247,205,503,.408,0,0,0,205,503,.408,.408,105,166,.633,0,0,551,77,0,0,0,168,515
1967-68,23,SFW,NBA,C,82,0,2699,373,894,.417,0,0,0,373,894,.417,.417,229,335,.684,0,0,1141,135,0,0,0,331,975
1968-69,24,SFW,NBA,PF,65,0,2237,268,674,.398,0,0,0,268,674,.398,.398,160,256,.625,0,0,897,82,0,0,0,225,696
1969-70,25,SFW,NBA,C,82,0,2641,362,822,.440,0,0,0,362,822,.440,.440,178,300,.593,0,0,929,80,0,0,0,263,902
1970-71,26,SFW,NBA,C,82,0,1392,194,428,.453,0,0,0,194,428,.453,.453,111,199,.558,0,0,570,63,0,0,0,137,499
1971-72,27,GSW,NBA,PF,78,0,2674,256,544,.471,0,0,0,256,544,.471,.471,120,222,.541,0,0,1132,85,0,0,0,244,632
1972-73,28,GSW,NBA,PF,66,0,1476,170,365,.466,0,0,0,170,365,.466,.466,74,131,.565,0,0,598,34,0,0,0,183,414
1973-74,29,GSW,NBA,PF,54,0,1642,129,284,.454,0,0,0,129,284,.454,.454,62,107,.579,188,410,598,68,27,17,0,179,320
1974-75,30,TOT,NBA,C-PF,80,0,2456,176,427,.412,0,0,0,176,427,.412,.412,119,177,.672,288,469,757,105,30,20,0,285,471
1974-75,30,ATL,NBA,PF,9,0,177,12,36,.333,0,0,0,12,36,.333,.333,32,39,.821,24,46,70,8,1,4,0,25,56
1974-75,30,PHI,NBA,C,71,0,2279,164,391,.419,0,0,0,164,391,.419,.419,87,138,.630,264,423,687,97,29,16,0,260,415
1975-76,31,PHI,NBA,C,79,0,1421,123,282,.436,0,0,0,123,282,.436,.436,63,95,.663,164,289,453,59,23,27,0,188,309
