Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,24,TOT,ABA,PG,64,0,1020,150,404,.371,13,54,.241,137,350,.391,.387,49,64,.766,0,0,106,133,0,0,119,84,362
1967-68,24,ANA,ABA,PG,23,0,622,83,213,.390,8,24,.333,75,189,.397,.408,29,39,.744,0,0,72,74,0,0,69,47,203
1967-68,24,DNR,ABA,PG,41,0,398,67,191,.351,5,30,.167,62,161,.385,.364,20,25,.800,0,0,34,59,0,0,50,37,159
1968-69,25,DNR,ABA,PG,59,0,979,107,277,.386,5,31,.161,102,246,.415,.395,69,85,.812,14,79,93,135,0,0,97,104,288
1969-70,26,DNR,ABA,PG,83,0,2461,299,775,.386,63,178,.354,236,597,.395,.426,151,192,.786,52,181,233,446,0,0,205,205,812
1970-71,27,TOT,ABA,PG,80,0,1562,178,487,.366,18,88,.205,160,399,.401,.384,79,96,.823,37,106,143,252,0,0,145,126,453
1970-71,27,UTS,ABA,PG,38,0,983,116,337,.344,14,75,.187,102,262,.389,.365,47,59,.797,27,62,89,155,0,0,94,76,293
1970-71,27,NYA,ABA,PG,42,0,579,62,150,.413,4,13,.308,58,137,.423,.427,32,37,.865,10,44,54,97,0,0,51,50,160
1971-72,28,DLC,ABA,PG,20,0,261,30,86,.349,3,7,.429,27,79,.342,.366,17,20,.850,8,18,26,36,0,0,13,19,80
