Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,19,MEM,NBA,SG,38,16,527,65,160,.406,2,17,.118,63,143,.441,.413,33,52,.635,9,28,37,18,11,3,13,48,165
2011-12,20,NOH,NBA,SG,45,0,759,90,228,.395,7,17,.412,83,211,.393,.410,52,85,.612,24,82,106,35,26,8,35,59,239
2012-13,21,NOH,NBA,SF,50,2,625,66,161,.410,4,11,.364,62,150,.413,.422,58,92,.630,21,69,90,13,16,5,31,72,194
2013-14,22,LAL,NBA,SF,43,5,908,144,345,.417,28,81,.346,116,264,.439,.458,116,177,.655,25,89,114,51,44,7,57,79,432
2014-15,23,LAL,NBA,SF,9,0,86,3,13,.231,0,0,0,3,13,.231,.231,14,24,.583,2,2,4,3,3,0,3,6,20
