Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,25,POR,NBA,SF,77,0,1286,288,565,.510,0,6,.000,288,559,.515,.510,161,204,.789,114,156,270,95,40,40,117,155,737
1980-81,26,DAL,NBA,SF,66,0,1108,187,440,.425,0,1,.000,187,439,.426,.425,179,220,.814,83,147,230,65,44,31,87,123,553
