Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,23,WSB,NBA,C,80,60,2090,128,278,.460,0,1,.000,128,277,.462,.460,42,86,.488,123,354,477,23,28,397,65,255,298
1986-87,24,WSB,NBA,C,82,12,1552,103,231,.446,0,1,.000,103,230,.448,.446,45,67,.672,84,278,362,11,20,302,61,189,251
1987-88,25,WSB,NBA,C,77,4,1136,75,165,.455,0,1,.000,75,164,.457,.455,26,49,.531,72,203,275,13,11,208,35,160,176
1988-89,26,GSW,NBA,C,80,4,1769,127,344,.369,20,91,.220,107,253,.423,.398,40,66,.606,116,346,462,27,11,345,79,226,314
1989-90,27,GSW,NBA,C,75,20,1310,56,169,.331,9,48,.188,47,121,.388,.358,25,49,.510,33,243,276,36,13,238,51,194,146
1990-91,28,PHI,NBA,C,82,6,1522,65,164,.396,1,14,.071,64,150,.427,.399,24,41,.585,66,284,350,20,16,247,63,184,155
1991-92,29,PHI,NBA,C,71,2,1267,49,128,.383,0,9,.000,49,119,.412,.383,12,26,.462,54,168,222,22,11,205,41,139,110
1992-93,30,PHI,NBA,C,58,23,855,52,127,.409,10,32,.313,42,95,.442,.449,12,19,.632,44,149,193,18,14,119,50,87,126
1993-94,31,TOT,NBA,C,14,0,116,4,19,.211,0,3,.000,4,16,.250,.211,0,0,0,3,15,18,1,2,16,5,13,8
1993-94,31,MIA,NBA,C,8,0,61,1,12,.083,0,3,.000,1,9,.111,.083,0,0,0,1,10,11,0,0,6,5,4,2
1993-94,31,WSB,NBA,C,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
1993-94,31,PHI,NBA,C,4,0,49,3,7,.429,0,0,0,3,7,.429,.429,0,0,0,2,4,6,0,2,9,0,8,6
1994-95,32,GSW,NBA,C,5,2,81,6,10,.600,3,5,.600,3,5,.600,.750,0,0,0,1,11,12,0,0,9,1,10,15
