Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,23,CHI,NBA,SF,82,42,2196,313,698,.448,13,41,.317,300,657,.457,.458,209,264,.792,159,207,366,175,66,65,127,248,848
1983-84,24,CHI,NBA,SF,78,6,1577,193,432,.447,1,22,.045,192,410,.468,.448,113,156,.724,87,119,206,116,49,29,76,161,500
1984-85,25,CHI,NBA,SF,68,5,942,119,270,.441,10,37,.270,109,233,.468,.459,60,90,.667,55,92,147,73,21,13,49,91,308
1985-86,26,TOT,NBA,SF,30,0,332,39,106,.368,1,9,.111,38,97,.392,.373,19,27,.704,14,37,51,24,9,11,13,49,98
1985-86,26,SEA,NBA,SF,12,0,94,9,27,.333,1,4,.250,8,23,.348,.352,3,5,.600,3,9,12,6,2,1,4,11,22
1985-86,26,SAS,NBA,SF,11,0,128,18,40,.450,0,2,.000,18,38,.474,.450,11,16,.688,5,19,24,12,2,3,5,21,47
1985-86,26,NJN,NBA,SF,2,0,29,3,16,.188,0,2,.000,3,14,.214,.188,0,0,0,3,5,8,1,1,4,2,6,6
1985-86,26,CHI,NBA,SF,5,0,81,9,23,.391,0,1,.000,9,22,.409,.391,5,6,.833,3,4,7,5,4,3,2,11,23
1986-87,27,GSW,NBA,SF,73,28,1497,214,412,.519,3,17,.176,211,395,.534,.523,200,240,.833,72,165,237,96,40,21,76,145,631
1987-88,28,GSW,NBA,SF,68,67,2188,381,725,.526,19,39,.487,362,686,.528,.539,273,322,.848,94,199,293,188,70,31,111,188,1054
1988-89,29,GSW,NBA,PF,81,1,1887,301,633,.476,66,168,.393,235,465,.505,.528,188,229,.821,111,265,376,160,39,42,76,172,856
1989-90,30,GSW,NBA,PF,82,22,1993,304,632,.481,67,193,.347,237,439,.540,.534,234,285,.821,120,302,422,129,47,53,93,184,909
1990-91,31,GSW,NBA,SF,82,9,2024,259,559,.463,73,220,.332,186,339,.549,.529,185,226,.819,109,245,354,113,52,37,65,198,776
1991-92,32,GSW,NBA,SF,25,6,535,87,211,.412,33,95,.347,54,116,.466,.491,48,59,.814,30,55,85,22,15,13,15,75,255
1992-93,33,SAC,NBA,SF,69,4,1425,199,483,.412,43,133,.323,156,350,.446,.457,130,151,.861,66,127,193,119,51,29,63,141,571
1993-94,34,CLE,NBA,SF,36,11,547,71,163,.436,22,50,.440,49,113,.434,.503,31,42,.738,25,57,82,36,25,14,21,53,195
1994-95,35,GSW,NBA,SF,5,2,46,3,12,.250,1,6,.167,2,6,.333,.292,3,4,.750,4,3,7,3,1,1,1,7,10
