Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,22,DET,NBA,PF,69,46,997,106,187,.567,0,0,0,106,187,.567,.567,51,77,.662,78,125,203,11,47,40,41,199,263
1996-97,23,DET,NBA,PF,47,14,462,54,112,.482,0,1,.000,54,111,.486,.482,24,32,.750,36,65,101,14,16,15,23,105,132
1997-98,24,DET,NBA,PF,68,44,994,94,176,.534,0,0,0,94,176,.534,.534,50,71,.704,77,98,175,26,25,55,28,183,238
1998-99,25,DET,NBA,PF,47,30,935,97,174,.557,0,0,0,97,174,.557,.557,48,79,.608,66,104,170,33,27,43,36,156,242
1999-00,26,TOT,NBA,PF,38,3,498,60,112,.536,0,0,0,60,112,.536,.536,24,34,.706,31,71,102,11,24,31,23,118,144
1999-00,26,DET,NBA,PF,21,3,165,16,34,.471,0,0,0,16,34,.471,.471,3,6,.500,5,20,25,1,5,12,11,45,35
1999-00,26,WAS,NBA,PF,17,0,333,44,78,.564,0,0,0,44,78,.564,.564,21,28,.750,26,51,77,10,19,19,12,73,109
2000-01,27,ORL,NBA,PF,65,7,764,82,145,.566,0,0,0,82,145,.566,.566,46,75,.613,84,158,242,21,23,54,48,190,210
2001-02,28,ORL,NBA,PF,68,5,714,90,190,.474,0,0,0,90,190,.474,.474,44,68,.647,65,111,176,27,20,44,54,180,224
2002-03,29,DET,NBA,PF,1,0,10,0,3,.000,0,0,0,0,3,.000,.000,1,2,.500,0,0,0,0,0,0,0,4,1
