Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,23,MEM,NBA,SG,62,4,872,113,331,.341,46,162,.284,67,169,.396,.411,49,73,.671,12,56,68,92,35,7,62,76,321
2002-03,24,Did Not Play(other pro leagueGreece)
2003-04,25,Did Not Play(other pro leagueIsrael)
2004-05,26,Did Not Play(other pro leagueTurkey)
2005-06,27,Did Not Play(other pro leagueIsrael)
2006-07,28,Did Not Play(other pro leagueTurkey)
2007-08,29,Did Not Play(other pro leagueTurkey)
2008-09,30,TOT,NBA,PG,53,9,712,105,245,.429,28,86,.326,77,159,.484,.486,25,34,.735,12,52,64,133,27,4,54,71,263
2008-09,30,TOR,NBA,PG,39,9,544,79,181,.436,15,57,.263,64,124,.516,.478,20,24,.833,9,34,43,123,20,4,49,60,193
2008-09,30,SAC,NBA,PG,14,0,168,26,64,.406,13,29,.448,13,35,.371,.508,5,10,.500,3,18,21,10,7,0,5,11,70
