Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,25,CHI,NBA,PF,51,1,289,37,78,.474,0,0,0,37,78,.474,.474,36,46,.783,21,50,71,10,11,0,26,56,110
1989-90,26,TOT,NBA,PF,67,26,1084,138,347,.398,0,1,.000,138,346,.399,.398,85,125,.680,115,185,300,26,18,12,72,170,361
1989-90,26,CHI,NBA,PF,11,0,58,9,20,.450,0,0,0,9,20,.450,.450,7,7,1.000,7,11,18,4,0,1,7,7,25
1989-90,26,NJN,NBA,PF,56,26,1026,129,327,.394,0,1,.000,129,326,.396,.394,78,118,.661,108,174,282,22,18,11,65,163,336
1990-91,27,NJN,NBA,PF,78,18,1178,161,343,.469,0,0,0,161,343,.469,.469,112,181,.619,140,216,356,31,20,21,63,199,434
1991-92,28,LAL,NBA,C,49,9,394,31,84,.369,0,0,0,31,84,.369,.369,14,29,.483,31,64,95,7,7,8,25,75,76
1992-93,29,Did Not Play(injury)
1993-94,30,SAS,NBA,PF,28,0,94,21,48,.438,0,0,0,21,48,.438,.438,17,21,.810,6,18,24,1,0,0,10,18,59
1994-95,31,SAS,NBA,PF,31,0,117,26,61,.426,0,1,.000,26,60,.433,.426,21,32,.656,8,19,27,2,3,5,13,31,73
1995-96,32,CHI,NBA,C,1,0,7,2,6,.333,0,0,0,2,6,.333,.333,1,2,.500,1,1,2,0,0,0,1,2,5
1996-97,33,NJN,NBA,C,20,0,74,13,37,.351,0,0,0,13,37,.351,.351,14,19,.737,13,19,32,5,1,1,2,14,40
1997-98,34,NJN,NBA,C,16,0,51,5,18,.278,0,1,.000,5,17,.294,.278,12,21,.571,5,10,15,0,0,1,4,9,22
