Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,21,IND,NBA,PF,81,60,2277,516,1002,.515,0,2,.000,516,1000,.516,.515,160,234,.684,191,393,584,79,32,44,188,290,1192
1986-87,22,IND,NBA,PF,81,15,2159,458,892,.513,0,2,.000,458,890,.515,.513,258,364,.709,217,258,475,117,50,26,139,293,1174
1987-88,23,IND,NBA,PF,79,57,2378,511,998,.512,0,2,.000,511,996,.513,.512,246,314,.783,168,323,491,103,54,34,145,274,1268
1988-89,24,TOT,NBA,PF,79,35,2434,532,1036,.514,0,4,.000,532,1032,.516,.514,317,410,.773,187,422,609,128,55,52,172,290,1381
1988-89,24,IND,NBA,PF,48,5,1326,285,564,.505,0,4,.000,285,560,.509,.505,198,250,.792,99,211,310,75,35,32,107,181,768
1988-89,24,SAC,NBA,PF,31,30,1108,247,472,.523,0,0,0,247,472,.523,.523,119,160,.744,88,211,299,53,20,20,65,109,613
1989-90,25,SAC,NBA,PF,79,79,2937,726,1383,.525,0,6,.000,726,1377,.527,.525,306,391,.783,185,410,595,108,54,54,153,251,1758
1990-91,26,SAC,NBA,PF,33,31,1116,262,542,.483,0,1,.000,262,541,.484,.483,136,170,.800,75,178,253,66,23,28,82,99,660
1991-92,27,SAC,NBA,PF,72,71,2521,522,1043,.500,0,2,.000,522,1041,.501,.500,151,198,.763,135,334,469,106,55,79,124,248,1195
1992-93,28,SAC,NBA,PF,76,75,2283,544,1068,.509,0,2,.000,544,1066,.510,.509,175,231,.758,127,373,500,108,52,47,117,277,1263
1993-94,29,SAC,NBA,PF,79,77,2557,552,1102,.501,0,0,0,552,1102,.501,.501,215,266,.808,159,401,560,139,37,52,124,290,1319
1994-95,30,PHO,NBA,PF,65,13,1276,278,574,.484,0,0,0,278,574,.484,.484,94,122,.770,83,164,247,45,29,27,64,190,650
1995-96,31,PHO,NBA,PF,63,6,1152,279,564,.495,0,0,0,279,564,.495,.495,114,149,.765,55,159,214,58,15,36,63,188,672
1996-97,32,PHO,NBA,PF,53,15,778,158,371,.426,0,0,0,158,371,.426,.426,30,48,.625,35,85,120,20,8,21,36,111,346
