Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1955-56,22,STL,NBA,SF,40,0,424,53,152,.349,0,0,0,53,152,.349,.349,44,70,.629,0,0,94,40,0,0,0,64,150
1956-57,23,STL,NBA,SG,66,0,1130,118,324,.364,0,0,0,118,324,.364,.364,108,146,.740,0,0,200,94,0,0,0,137,344
1957-58,24,STL,NBA,SG,71,0,1103,133,363,.366,0,0,0,133,363,.366,.366,118,162,.728,0,0,184,76,0,0,0,106,384
1958-59,25,TOT,NBA,SG,62,0,1126,145,361,.402,0,0,0,145,361,.402,.402,115,150,.767,0,0,188,108,0,0,0,93,405
1958-59,25,STL,NBA,SG,29,0,228,34,84,.405,0,0,0,34,84,.405,.405,18,24,.750,0,0,38,28,0,0,0,22,86
1958-59,25,CIN,NBA,SG,33,0,898,111,277,.401,0,0,0,111,277,.401,.401,97,126,.770,0,0,150,80,0,0,0,71,319
1959-60,26,CIN,NBA,SG,74,0,1849,226,582,.388,0,0,0,226,582,.388,.388,189,260,.727,0,0,301,214,0,0,0,180,641
