Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,22,NYK,NBA,SF,68,64,1719,285,581,.491,0,4,.000,285,577,.494,.491,140,185,.757,118,220,338,75,49,49,75,236,710
1987-88,23,NYK,NBA,SF,82,61,2139,344,728,.473,0,1,.000,344,727,.473,.473,138,178,.775,192,197,389,86,63,59,83,290,826
1988-89,24,NYK,NBA,SF,79,2,1163,174,356,.489,5,20,.250,169,336,.503,.496,66,85,.776,101,129,230,36,41,45,44,190,419
1989-90,25,NYK,NBA,PF,68,21,1595,204,384,.531,2,5,.400,202,379,.533,.534,125,173,.723,131,212,343,49,33,52,60,178,535
1990-91,26,NYK,NBA,SF,54,8,771,83,191,.435,0,1,.000,83,190,.437,.435,64,82,.780,63,94,157,13,18,30,30,92,230
1991-92,27,Did Not Play(other pro leagueSpain)
1992-93,28,"Did Not Play(other pro leagueSpain, Italy)"
1993-94,29,WSB,NBA,SF,73,4,1397,132,274,.482,0,3,.000,132,271,.487,.482,87,125,.696,118,171,289,33,26,59,44,156,351
1994-95,30,WSB,NBA,SF,24,0,266,18,42,.429,0,0,0,18,42,.429,.429,21,28,.750,19,28,47,7,5,5,15,42,57
