Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,22,TOT,NBA,C,44,0,336,20,52,.385,0,0,0,20,52,.385,.385,8,18,.444,23,59,82,16,8,12,23,89,48
1987-88,22,LAC,NBA,C,35,0,295,18,49,.367,0,0,0,18,49,.367,.367,7,14,.500,20,53,73,16,7,11,21,78,43
1987-88,22,SAC,NBA,C,9,0,41,2,3,.667,0,0,0,2,3,.667,.667,1,4,.250,3,6,9,0,1,1,2,11,5
